DATETIME,ATHN,MXCO,NANM,CALM,ROME,AATB,BKSN,JUNG,JUNG1,LMKS,IRK2,IRK3,IRKT,DRBS,NEWK,KIEL2,YKTK,KERG,CALG,OULU,APTY,NRLK,TXBY,FSMT,INVK,JBGO,NAIN,PWNK,THUL,MWSN,SOPB,SOPO,DOMB,DOMC,TERA
2023-04-23 12:35:00,53.89,218.467,263.989,,123.813,1313.4,123.044,157.706,354.704,432.242,346.634,379.75,170.0,108.411,93.474,173.709,209.467,216.589,287.5,103.904,170.417,121.462,98.187,207.012,183.948,259.57,204.406,208.31,117.656,218.422,137.378,284.59,4.761,17.882,112.194
2023-04-23 12:40:00,53.445,221.003,265.015,,122.913,1300.58,125.212,157.602,357.429,430.945,348.994,375.0,167.4,105.34,91.13,174.622,210.267,215.526,289.331,105.111,167.495,121.636,97.307,206.17,186.802,259.94,204.522,206.57,119.498,217.421,137.816,282.498,4.852,17.924,109.626
2023-04-23 12:45:00,54.431,221.373,263.766,,123.273,1315.24,124.246,156.428,353.693,430.877,347.176,380.2,167.2,106.394,92.924,174.778,209.76,216.515,288.761,102.862,168.902,121.186,95.947,204.602,185.008,264.935,204.342,206.866,117.522,218.434,137.742,283.242,4.646,17.782,112.942
2023-04-23 12:50:00,54.701,221.133,261.493,,123.317,1303.14,123.487,157.379,356.493,431.228,349.43,379.2,169.2,108.725,94.144,174.362,210.08,215.847,292.523,103.354,172.311,122.29,98.56,208.4,184.978,258.43,201.988,203.054,117.136,219.514,137.42,281.464,4.838,17.944,111.512
2023-04-23 12:55:00,54.327,219.687,262.054,,121.863,1303.92,122.77,156.551,356.429,429.092,347.718,374.8,168.0,105.093,90.82,174.924,210.667,214.601,290.383,101.815,171.312,121.942,97.973,207.144,184.68,260.63,200.758,207.452,116.698,219.146,137.288,285.214,5.098,17.894,112.105
2023-04-23 13:00:00,54.597,222.783,262.304,,122.476,1295.64,122.925,156.724,354.417,427.957,349.404,373.6,168.8,109.378,91.958,175.059,209.387,213.851,288.966,101.681,170.463,120.37,98.32,207.89,184.066,260.02,203.252,205.314,117.976,220.509,136.62,282.456,4.803,17.965,113.198
2023-04-23 13:05:00,54.428,219.13,263.131,,124.187,1308.38,124.687,156.383,358.411,430.084,346.188,379.0,167.2,106.274,91.434,172.648,209.867,215.267,291.329,102.3,169.163,124.31,99.413,207.894,186.064,265.49,203.866,208.082,118.998,217.92,138.126,283.038,4.916,17.96,110.864
2023-04-23 13:10:00,54.61,218.94,267.209,,126.093,1305.68,123.67,157.132,354.908,426.162,348.534,379.0,167.8,108.078,93.22,174.174,208.587,215.0,290.763,101.374,170.36,122.032,97.173,209.016,181.7,,201.526,205.444,118.46,219.743,136.694,282.156,4.961,18.183,112.021
2023-04-23 13:15:00,54.521,221.637,265.897,,123.743,1308.44,124.795,155.661,358.006,429.745,350.474,380.5,167.8,106.059,92.702,173.45,211.013,214.555,290.305,102.724,168.193,123.448,97.573,208.66,183.866,253.47,203.146,207.296,117.834,219.111,137.58,280.426,4.745,17.467,112.589
2023-04-23 13:20:00,55.131,221.62,265.922,,125.143,1301.66,123.029,156.445,353.354,432.109,349.422,377.4,168.8,107.195,92.54,174.048,209.28,215.986,290.873,103.401,168.77,121.232,98.32,208.54,185.022,255.475,204.688,210.348,118.79,218.187,137.646,283.178,5.029,17.404,112.612
2023-04-23 13:25:00,54.623,220.613,263.338,,123.28,1302.04,125.478,156.904,354.602,432.407,348.362,380.6,167.2,107.286,91.924,173.244,210.107,214.122,290.543,102.03,168.723,121.522,97.813,208.852,186.342,256.9,202.334,208.466,117.92,217.935,136.434,283.816,4.759,17.02,111.168
2023-04-23 13:30:00,53.527,219.497,266.284,,124.12,1304.66,125.009,158.529,353.09,435.693,347.968,378.0,167.4,106.653,92.582,175.74,210.16,214.879,288.589,103.092,169.542,123.042,98.587,208.364,183.294,259.467,203.208,205.82,117.962,219.206,138.038,280.718,4.977,17.689,112.57
2023-04-23 13:35:00,54.832,219.32,264.753,,123.16,1293.84,123.801,158.236,359.697,431.293,347.938,376.4,167.2,105.051,91.312,175.219,211.413,217.288,290.653,103.116,168.415,121.596,98.133,207.84,187.594,262.03,204.076,210.658,116.95,219.824,137.856,282.046,4.744,17.792,111.06
2023-04-23 13:40:00,53.877,222.403,265.047,,123.573,1301.18,125.597,157.62,358.508,429.855,348.024,379.8,167.2,105.919,93.166,173.783,211.307,213.651,290.132,102.8,170.135,122.246,97.627,208.222,186.21,259.54,204.122,206.294,116.958,219.321,137.182,283.662,4.839,18.333,111.648
2023-04-23 13:45:00,55.031,220.987,264.253,,123.093,1304.86,126.251,156.431,359.077,437.119,350.374,380.6,167.6,106.499,91.352,172.936,210.827,216.498,288.251,103.075,167.615,121.502,98.16,209.086,184.774,260.445,200.108,208.928,118.218,219.75,137.244,279.626,4.921,17.811,111.133
2023-04-23 13:50:00,55.273,219.257,262.2,,124.353,1308.92,124.039,158.351,358.078,433.394,349.206,379.0,168.2,106.448,90.966,173.612,207.307,216.848,289.571,102.901,168.575,118.69,97.147,208.098,185.33,263.16,203.606,203.964,117.926,220.417,137.314,282.64,4.788,18.017,113.136
2023-04-23 13:55:00,53.862,220.07,263.689,,124.8,1312.66,123.364,158.24,358.387,434.935,349.738,378.8,169.4,108.029,92.218,176.558,209.307,215.699,287.075,103.947,169.713,121.264,98.267,209.424,185.388,263.34,201.048,206.272,117.984,218.232,136.672,282.922,4.631,18.521,111.923
2023-04-23 14:00:00,54.109,222.373,264.249,,124.557,1300.36,125.357,159.049,356.962,433.551,349.848,382.2,169.0,109.517,93.368,173.228,209.92,216.631,288.18,103.806,167.647,122.44,97.6,207.206,186.33,260.507,203.032,207.78,118.114,218.978,136.6,279.966,4.923,17.671,112.889
2023-04-23 14:05:00,55.166,220.94,261.527,,123.133,1314.82,124.124,159.6,358.195,436.596,349.078,379.4,171.0,108.608,91.646,174.614,208.693,214.509,291.036,103.844,167.002,122.982,99.173,211.428,184.03,257.0,203.768,205.98,117.436,218.445,137.54,281.946,4.801,17.907,110.936
2023-04-23 14:10:00,54.45,218.173,266.075,,122.897,1299.24,125.52,157.749,355.241,431.584,348.738,376.8,166.4,106.473,92.432,175.181,207.467,215.707,292.817,101.789,168.265,121.15,99.84,206.354,182.614,255.897,203.626,205.466,116.25,219.695,137.262,280.358,4.708,18.048,111.88
2023-04-23 14:15:00,54.884,221.426,266.158,,124.27,1306.4,123.987,158.729,356.548,435.606,347.818,375.6,171.2,104.483,92.332,175.535,210.453,214.954,291.297,103.518,167.818,119.874,97.013,207.912,186.522,259.84,205.322,204.794,117.172,218.691,136.904,280.224,5.012,17.462,111.117
2023-04-23 14:20:00,54.616,219.547,263.17,,124.49,1300.74,123.582,158.38,356.822,431.745,348.17,379.4,169.0,109.166,93.376,173.744,210.72,215.795,290.385,102.923,168.556,121.31,95.973,210.166,185.962,262.74,203.858,209.852,118.754,220.005,137.582,284.56,4.815,17.528,112.037
2023-04-23 14:25:00,54.852,224.013,262.147,,121.847,1301.12,125.207,158.163,361.029,435.077,347.148,380.0,169.2,107.003,92.458,174.815,209.173,218.449,291.001,101.591,169.435,120.426,99.227,208.28,184.536,260.9,203.506,207.53,116.686,219.334,137.726,283.268,4.894,18.065,112.173
2023-04-23 14:30:00,54.506,220.793,264.682,,123.913,1308.5,125.914,158.723,357.873,434.818,351.476,377.8,169.2,106.346,91.98,173.195,208.027,216.067,289.366,102.013,167.91,123.488,98.24,210.75,184.498,257.63,203.924,206.504,117.216,219.257,136.97,284.124,4.756,16.992,112.621
2023-04-23 14:35:00,54.852,222.193,266.081,,122.633,1306.94,124.361,156.763,358.251,435.209,346.262,377.0,169.4,109.541,91.3,174.7,209.92,214.671,290.253,103.379,168.851,121.994,98.32,206.482,185.022,261.035,204.518,206.428,118.082,219.945,136.916,279.786,4.503,18.102,111.321
2023-04-23 14:40:00,54.95,222.27,264.97,,122.423,1304.6,124.888,159.219,357.974,429.887,350.846,379.8,169.2,107.251,92.744,175.121,211.36,214.632,287.661,101.527,169.791,120.24,98.107,210.362,182.576,255.275,204.764,207.104,118.846,221.321,136.814,282.61,4.719,17.339,111.927
2023-04-23 14:45:00,54.254,220.027,264.487,,124.107,1307.96,123.704,158.387,355.579,434.438,348.136,375.8,169.2,106.696,92.194,175.255,209.92,214.897,290.985,102.796,167.779,121.904,99.493,210.128,186.4,255.62,206.238,206.172,117.714,220.662,137.23,284.246,4.88,17.74,111.79
2023-04-23 14:50:00,54.303,224.307,262.103,,122.863,1306.5,126.478,157.695,359.42,431.02,350.126,380.4,168.0,107.488,92.82,173.847,210.773,216.735,289.75,104.24,167.444,122.568,99.52,209.914,187.386,261.442,203.21,205.8,117.76,222.657,137.008,284.516,5.091,17.521,112.039
2023-04-23 14:55:00,54.51,220.343,264.092,,123.297,1313.56,124.631,157.021,353.019,432.702,350.34,381.2,167.0,106.555,92.382,173.154,210.8,215.119,289.874,104.045,169.084,123.462,98.507,208.938,184.554,254.345,204.64,207.314,118.158,219.292,137.658,283.062,4.708,17.606,111.926
2023-04-23 15:00:00,55.821,220.464,267.133,,125.62,1307.72,124.75,159.371,357.676,431.637,349.9,377.2,168.4,108.749,93.572,175.182,212.693,214.945,291.363,103.712,169.914,121.132,98.133,209.806,184.402,258.5,204.352,212.45,119.26,222.129,136.098,282.878,4.843,17.562,109.756
2023-04-23 15:05:00,53.773,224.39,263.376,,124.79,1309.44,123.4,159.158,356.428,436.004,351.632,378.2,170.8,106.076,93.068,174.641,211.707,214.164,289.611,103.948,167.833,121.924,99.707,207.218,185.708,,204.006,205.614,116.15,220.549,138.252,282.378,4.938,18.007,111.728
2023-04-23 15:10:00,54.594,223.15,265.178,,124.697,1302.3,124.881,159.492,356.796,431.479,348.658,381.0,170.8,108.24,92.9,175.238,211.173,216.648,288.689,101.204,167.218,121.456,98.293,206.742,186.342,255.315,204.092,205.876,118.208,219.524,136.52,283.774,4.795,18.053,114.209
2023-04-23 15:15:00,55.976,222.673,262.379,,125.263,1309.26,123.898,158.87,356.693,436.462,350.974,380.2,169.6,109.559,93.23,174.416,208.427,213.678,290.035,101.784,167.444,123.582,97.787,207.124,187.892,256.597,204.872,204.434,117.696,220.293,135.91,281.81,4.863,17.67,111.082
2023-04-23 15:20:00,55.186,223.46,265.138,,122.927,1299.9,123.098,157.402,356.091,430.838,348.768,378.0,168.8,108.517,92.58,173.734,209.947,212.763,290.198,103.04,169.73,120.494,96.747,210.364,185.442,260.31,204.756,207.244,119.148,222.084,137.622,281.608,5.049,17.899,110.704
2023-04-23 15:25:00,54.686,221.913,262.455,,123.46,1313.38,124.17,156.583,357.1,434.91,350.26,383.2,171.2,109.715,91.78,174.181,210.373,213.766,293.604,101.802,169.879,121.718,98.32,207.91,185.15,253.597,204.13,209.174,117.86,220.535,136.184,282.51,4.764,18.403,111.462
2023-04-23 15:30:00,54.607,221.057,263.219,,124.223,1301.6,123.388,157.701,355.339,431.852,348.366,379.75,168.4,107.758,93.426,174.345,211.653,216.561,289.721,102.468,168.341,121.574,97.973,210.246,183.868,256.76,205.18,208.422,117.406,220.036,137.376,281.714,4.679,17.764,110.346
2023-04-23 15:35:00,53.839,222.507,262.902,,122.123,1301.64,123.659,160.65,359.461,434.213,350.88,380.0,168.0,105.125,92.898,174.96,210.613,213.847,291.139,102.419,169.175,121.206,98.56,211.23,185.514,256.62,204.456,208.2,119.282,220.023,136.382,280.936,4.867,17.918,112.289
2023-04-23 15:40:00,55.601,221.44,267.624,,121.95,1296.82,125.625,156.888,360.22,435.473,349.988,378.8,169.6,107.772,93.74,175.153,209.387,214.983,289.858,102.969,168.584,122.886,98.267,208.364,183.054,260.747,205.444,210.178,118.58,221.943,137.764,282.648,4.605,17.769,110.303
2023-04-23 15:45:00,53.843,222.473,263.942,,124.787,1308.86,126.796,158.518,358.368,434.204,351.082,379.8,168.0,108.243,93.706,177.082,211.867,215.509,290.187,103.114,169.215,123.63,98.053,209.124,184.892,258.155,204.722,207.738,119.174,221.837,136.366,281.584,4.863,17.805,112.154
2023-04-23 15:50:00,54.662,222.113,262.172,,124.767,1302.24,125.361,158.498,354.364,431.06,349.682,383.8,171.4,109.944,93.328,175.545,210.053,215.814,292.05,103.096,167.559,122.71,98.16,207.26,185.224,258.923,204.864,205.852,118.014,217.527,136.53,280.784,4.836,18.084,110.483
2023-04-23 15:55:00,55.664,220.53,264.831,,124.673,1303.2,125.97,158.876,358.062,432.243,352.394,381.0,169.4,107.831,91.314,174.326,210.693,213.971,292.774,102.542,168.839,121.944,98.347,208.77,184.0,256.433,204.518,210.28,117.662,217.808,136.88,280.134,4.615,17.503,111.91
2023-04-23 16:00:00,54.227,223.043,265.632,,125.78,1304.64,126.39,157.587,357.056,434.522,351.492,381.0,168.8,108.017,92.65,174.311,212.053,215.768,290.513,102.77,169.011,121.538,97.28,209.536,185.346,257.087,204.144,205.124,117.614,221.289,136.948,281.336,4.644,17.236,111.688
2023-04-23 16:05:00,55.085,221.547,262.979,,123.767,1301.12,126.831,157.503,359.472,433.564,351.508,378.0,165.8,104.385,94.34,176.035,210.88,215.064,291.122,102.221,168.978,121.11,97.813,208.188,186.918,257.33,204.892,207.836,117.372,220.377,137.156,282.256,4.643,17.458,111.689
2023-04-23 16:10:00,54.848,223.487,264.769,,121.1,1319.66,124.898,157.482,356.861,434.657,349.652,379.6,167.2,107.775,94.002,173.179,209.653,215.282,288.447,103.44,168.928,123.478,98.213,208.4,185.342,254.61,203.28,207.762,116.776,219.575,137.458,278.808,4.615,17.633,111.245
2023-04-23 16:15:00,53.792,222.8,265.283,,124.043,1306.88,125.869,156.951,361.467,439.077,349.922,381.25,168.4,109.138,92.596,173.526,211.573,213.565,288.608,102.85,166.456,122.454,97.36,208.906,183.852,256.226,203.412,206.434,116.51,220.13,137.864,283.36,4.808,17.289,110.579
2023-04-23 16:20:00,54.593,221.517,262.227,,123.533,1322.1,126.207,158.46,355.033,433.393,353.668,383.2,168.8,107.442,93.004,177.072,209.04,214.71,292.514,104.161,167.06,122.99,99.867,205.498,182.488,257.88,205.074,207.594,117.482,221.771,139.084,283.69,4.719,17.709,112.244
2023-04-23 16:25:00,55.266,221.233,262.858,,122.197,1315.26,125.079,160.23,357.724,439.473,349.816,382.6,167.6,107.271,94.228,175.63,211.387,216.997,292.869,103.672,169.131,120.62,98.32,209.162,184.22,258.84,205.014,204.722,116.788,221.946,138.888,287.162,4.894,17.7,111.557
2023-04-23 16:30:00,55.358,225.833,264.392,,124.633,1306.94,126.44,159.544,356.413,434.188,351.304,383.4,170.0,109.56,93.078,174.978,208.0,215.365,292.364,102.868,169.079,119.668,100.16,209.522,187.288,,204.026,207.15,119.196,221.109,139.524,286.484,4.69,17.626,112.64
2023-04-23 16:35:00,53.774,221.397,264.624,,122.843,1314.92,128.253,159.165,359.719,438.249,350.136,381.4,169.0,107.886,94.182,173.634,210.933,215.318,293.081,102.148,170.825,122.004,98.827,207.63,185.466,253.615,201.67,206.334,118.696,221.761,139.408,284.072,4.691,17.658,110.85
2023-04-23 16:40:00,54.34,222.26,263.177,,122.21,1316.82,125.837,160.153,360.552,435.757,350.094,385.2,169.4,108.273,94.238,175.665,212.773,212.271,289.288,102.014,168.733,120.632,98.133,207.504,187.712,258.155,202.542,207.372,116.434,221.666,140.394,285.398,4.799,18.428,112.886
2023-04-23 16:45:00,55.886,222.623,266.695,,123.02,1315.42,125.745,159.079,358.818,436.943,351.598,387.6,169.2,107.651,91.97,174.388,209.733,213.991,291.105,103.183,168.633,121.878,98.747,208.402,185.06,257.687,203.546,209.02,117.424,221.224,138.894,285.806,4.657,17.73,113.594
2023-04-23 16:50:00,54.501,222.74,263.904,,124.063,1316.06,125.692,159.053,361.433,434.08,353.35,380.75,170.2,108.967,93.678,175.559,211.44,217.169,293.317,103.172,167.979,121.734,98.693,208.162,185.528,258.92,203.148,209.42,115.642,219.611,138.708,286.538,4.8,18.036,111.668
2023-04-23 16:55:00,54.177,224.643,263.2,,123.657,1325.12,127.575,157.523,357.063,432.841,351.776,382.8,169.6,107.167,93.848,174.12,212.96,215.49,292.213,102.132,169.036,123.742,98.4,207.182,185.868,256.67,202.678,209.64,117.69,219.726,139.8,284.172,4.794,18.076,111.978
2023-04-23 17:00:00,55.268,224.327,263.991,,122.103,1316.82,127.399,157.833,361.536,436.305,351.994,387.2,170.6,107.469,93.194,173.195,210.773,213.677,294.659,102.555,169.826,122.242,98.267,209.314,184.996,258.426,204.43,207.526,118.432,221.63,139.036,284.288,4.948,18.094,111.027
2023-04-23 17:05:00,54.036,222.367,264.341,,121.693,1306.72,125.482,159.534,360.078,433.656,350.844,383.5,170.2,109.477,92.898,174.875,210.56,213.891,291.717,103.104,168.427,123.486,96.64,207.858,186.244,255.343,204.73,204.596,118.116,221.792,138.988,286.296,5.054,17.722,109.989
2023-04-23 17:10:00,55.467,222.277,264.568,,124.506,1322.72,125.399,158.522,358.609,432.85,354.056,381.0,170.2,106.892,93.432,174.461,212.613,214.775,293.31,101.693,166.829,123.114,98.32,211.306,186.168,254.843,203.234,205.662,116.796,219.37,140.04,284.024,4.693,16.828,111.491
2023-04-23 17:15:00,54.122,220.597,263.483,,122.847,1307.34,126.261,159.565,358.705,436.646,354.486,383.8,168.6,107.506,93.518,174.825,212.107,213.754,291.609,102.273,168.27,123.162,99.627,209.33,185.57,256.683,203.45,209.646,116.576,216.741,137.13,282.796,4.512,17.548,111.093
2023-04-23 17:20:00,53.717,224.45,263.746,,126.36,1314.68,127.855,159.286,356.887,436.787,354.936,384.0,171.4,106.248,94.95,176.237,210.427,215.656,290.229,101.9,168.462,122.276,99.12,210.546,186.622,251.963,200.42,208.576,118.512,220.83,135.632,281.462,4.787,17.291,113.234
2023-04-23 17:25:00,54.374,223.397,263.195,,122.03,1317.04,125.302,157.963,359.382,434.779,352.738,382.4,167.6,107.084,93.11,175.946,209.333,215.081,293.789,100.428,168.601,121.244,98.56,210.68,184.37,251.735,204.57,208.742,117.956,220.175,137.336,281.674,4.87,17.562,110.102
2023-04-23 17:30:00,54.857,223.08,266.876,,124.377,1315.98,126.65,158.614,359.332,435.847,351.948,382.2,170.6,106.482,93.9,176.024,212.053,215.48,292.889,102.249,168.152,121.914,98.107,209.312,186.636,252.818,205.832,205.968,118.528,220.167,135.534,282.378,4.759,17.268,108.869
