DATETIME,DJON,ATHN,MXCO,ARNM,NANM,ROME,AATB,BKSN,JUNG,JUNG1,LMKS,IRK3,IRKT,MCRL,MOSC,NEWK,KIEL,KIEL2,YKTK,KERG,OULU,APTY,NRLK,TXBY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO,TERA
2012-03-09 14:05:00,135.046,52.7,211.733,515.191,733.094,144.057,1278.2,97.228,144.284,333.224,404.322,372.0,186.2,44.358,221.008,85.972,151.18,160.418,186.373,195.733,92.509,152.662,110.8,88.08,183.628,167.732,184.914,188.85,106.302,122.08,253.256,99.899
2012-03-09 14:10:00,136.154,55.543,211.8,512.324,728.588,144.513,1278.14,97.56,143.789,335.787,407.252,371.8,186.4,44.974,219.804,84.392,149.303,159.926,187.867,197.279,92.201,151.366,110.2,87.84,185.48,166.37,186.058,188.7,107.43,122.18,253.358,100.611
2012-03-09 14:15:00,134.533,52.423,212.9,513.988,730.241,145.417,1282.96,96.824,143.143,334.092,406.804,369.4,187.2,44.92,222.032,84.3,148.497,158.042,187.36,196.919,93.08,151.002,112.8,86.32,184.728,165.224,184.09,188.124,106.958,122.442,254.166,100.729
2012-03-09 14:20:00,134.158,54.86,212.333,513.361,734.949,140.78,1277.74,96.008,142.916,332.636,403.462,369.4,187.8,45.116,221.306,83.068,149.183,159.614,187.173,196.174,91.693,152.798,111.0,86.96,185.99,165.648,186.676,189.684,106.442,122.93,253.714,102.245
2012-03-09 14:25:00,134.322,53.873,211.967,514.225,734.331,143.043,1289.08,95.322,143.672,329.574,407.037,372.8,186.4,45.125,219.492,85.566,150.05,159.332,187.893,193.583,92.605,152.256,114.6,87.467,185.33,166.426,184.43,187.034,106.108,121.95,253.724,100.979
2012-03-09 14:30:00,135.763,53.213,213.2,512.166,728.66,143.25,1287.82,96.294,145.139,331.998,402.468,368.6,185.6,44.192,221.39,86.664,150.313,159.298,188.053,195.854,91.305,151.178,111.8,87.867,187.038,166.278,185.714,189.518,105.97,121.568,252.144,101.09
2012-03-09 14:35:00,132.185,53.687,212.767,510.945,728.536,145.44,1294.0,98.314,146.029,331.754,404.084,372.4,186.4,43.796,220.814,85.06,151.027,158.812,188.48,194.377,94.098,151.362,112.4,88.0,184.634,167.844,185.236,187.222,105.946,122.22,253.726,101.851
2012-03-09 14:40:00,136.527,53.273,210.333,519.087,723.072,143.243,1283.28,96.986,144.425,334.555,408.187,371.0,187.2,43.79,219.444,84.094,149.727,159.38,187.467,196.888,92.862,152.294,114.0,88.08,184.45,167.086,186.008,180.712,106.412,122.796,253.31,100.865
2012-03-09 14:45:00,134.667,54.44,213.4,517.24,727.073,144.577,1286.84,98.14,143.387,334.024,402.964,372.6,187.6,44.855,218.992,84.23,149.833,158.774,187.893,196.873,92.392,151.752,110.8,88.853,184.058,166.084,184.65,190.762,106.244,121.452,251.928,101.239
2012-03-09 14:50:00,134.399,53.497,212.567,518.422,731.351,145.597,1297.18,96.524,144.459,335.491,406.004,376.0,190.4,44.748,221.276,84.054,150.46,158.952,186.907,195.992,93.272,153.192,113.8,87.493,184.658,165.56,183.0,188.606,106.114,123.21,253.094,100.634
2012-03-09 14:55:00,134.399,53.913,216.133,516.989,732.36,144.913,1304.38,97.118,145.716,334.326,407.052,373.6,191.6,45.91,221.23,85.652,147.577,157.596,187.094,197.021,93.707,151.86,113.6,89.6,184.56,166.49,183.626,186.736,106.682,121.694,250.426,101.19
2012-03-09 15:00:00,135.976,54.07,212.7,517.495,736.411,143.86,1296.04,97.072,142.991,336.125,408.461,370.4,189.8,45.436,220.274,83.986,149.673,157.766,187.04,196.525,92.901,152.16,115.0,87.84,185.638,167.992,183.282,188.734,105.336,123.628,253.17,102.698
2012-03-09 15:05:00,135.053,53.003,209.033,516.233,731.943,146.597,1293.72,97.012,144.499,335.1,406.994,375.6,188.4,45.654,222.44,86.742,151.137,159.684,185.12,196.307,93.851,152.144,112.2,88.693,184.196,166.658,183.452,189.804,106.176,120.738,251.412,101.261
2012-03-09 15:10:00,137.935,53.9,212.8,517.86,737.509,142.51,1296.4,96.684,144.918,333.477,401.56,374.0,189.4,45.048,221.082,85.206,149.633,157.784,186.64,197.634,92.113,153.062,112.4,87.76,186.4,164.49,186.52,188.632,107.316,122.566,253.188,101.167
2012-03-09 15:15:00,135.052,54.37,212.733,517.354,732.885,143.16,1290.38,94.722,143.247,337.161,404.15,372.0,188.2,43.327,221.978,84.99,150.26,158.426,188.587,197.231,93.315,152.614,113.2,88.987,184.314,166.732,184.424,189.08,107.028,121.786,253.066,100.406
2012-03-09 15:20:00,136.403,54.427,210.133,516.411,728.476,143.377,1293.96,96.012,143.284,336.268,404.353,370.8,190.6,43.557,221.796,83.864,149.12,158.758,189.2,196.948,92.652,151.996,113.8,88.88,183.602,168.24,186.244,189.436,105.714,121.162,251.826,102.414
2012-03-09 15:25:00,136.555,53.573,212.0,515.948,738.3,145.05,1289.02,95.688,143.592,334.931,405.642,374.0,188.6,44.83,222.314,84.66,154.44,163.604,185.786,197.286,92.742,153.506,114.0,87.68,184.708,169.302,185.104,188.846,106.242,121.474,250.44,99.928
2012-03-09 15:30:00,134.75,54.593,210.534,513.031,733.169,143.647,1290.96,96.356,144.012,335.937,406.562,370.4,188.2,45.126,218.768,82.49,150.0,158.472,185.973,199.485,93.328,154.012,113.2,87.867,183.19,167.018,186.368,189.034,105.208,121.366,251.556,101.925
2012-03-09 15:35:00,134.891,54.17,210.166,511.178,731.904,142.473,1291.0,96.69,143.623,333.821,404.801,372.6,188.6,44.168,221.26,85.132,151.156,159.402,185.813,198.168,93.369,157.036,112.0,88.293,183.866,166.572,184.314,185.432,106.806,122.186,251.192,101.117
2012-03-09 15:40:00,134.343,54.21,210.867,510.441,725.543,144.86,1285.62,95.766,143.196,331.05,403.883,371.2,186.4,42.74,220.866,83.888,150.493,159.99,187.6,196.032,93.386,153.088,112.2,87.84,185.696,168.738,184.228,192.482,104.918,122.938,252.972,100.625
2012-03-09 15:45:00,136.145,53.637,209.5,512.32,721.018,144.13,1289.44,95.948,142.407,328.281,401.958,374.0,189.8,43.07,219.652,83.366,148.797,157.622,185.387,196.459,93.685,152.046,113.0,88.027,186.376,166.778,183.898,189.036,106.95,121.098,252.976,101.93
2012-03-09 15:50:00,135.627,53.543,211.066,518.005,721.346,145.29,1284.44,95.542,142.344,331.978,405.565,371.0,186.0,44.376,217.892,84.076,151.157,159.582,188.293,195.502,93.529,152.878,111.6,87.093,187.578,166.484,185.24,185.56,105.892,122.832,252.082,101.926
2012-03-09 15:55:00,134.41,53.217,211.833,509.512,725.53,145.313,1286.1,97.978,142.755,332.239,403.588,372.8,188.8,44.765,221.176,84.078,151.113,160.25,186.16,194.061,92.216,154.018,112.6,87.68,184.794,167.244,183.414,188.488,106.516,121.682,253.162,99.868
2012-03-09 16:00:00,134.001,53.23,210.3,511.341,730.022,143.313,1290.9,95.718,143.103,333.558,404.961,372.4,190.2,44.322,221.156,84.754,153.043,161.954,186.667,196.793,93.792,152.356,113.6,87.733,184.75,167.596,186.586,187.146,106.198,122.648,251.056,101.593
2012-03-09 16:05:00,134.031,54.453,212.433,511.287,729.929,144.364,1283.84,94.74,144.808,332.188,404.567,369.6,185.0,43.738,220.64,83.136,151.573,160.324,185.013,194.795,93.463,152.556,113.0,86.933,183.352,165.882,184.52,186.944,105.664,121.296,250.866,101.202
2012-03-09 16:10:00,134.844,53.573,211.933,511.816,722.44,143.063,1287.18,95.504,143.439,331.527,403.53,371.6,187.2,43.968,218.498,83.532,153.76,161.694,184.24,199.47,94.495,153.976,111.8,87.68,185.19,167.6,185.378,187.104,106.032,122.308,252.562,100.727
2012-03-09 16:15:00,136.633,53.31,208.933,512.335,725.251,143.323,1290.9,95.91,142.302,334.109,400.857,370.0,187.2,45.07,223.288,85.454,150.43,158.602,186.347,197.025,93.62,154.192,112.6,87.013,184.858,166.13,185.078,188.364,105.306,122.664,251.934,100.491
2012-03-09 16:20:00,136.154,53.263,210.566,514.426,731.002,144.203,1288.74,96.446,141.762,332.794,405.682,370.6,186.0,44.302,219.84,85.132,149.303,157.346,184.027,195.197,94.814,152.68,112.8,87.893,184.272,166.202,185.764,184.54,106.354,121.942,253.748,101.983
2012-03-09 16:25:00,135.263,54.683,208.967,509.559,726.163,142.73,1281.74,95.722,142.312,329.992,407.818,367.4,187.8,45.784,216.47,84.724,150.43,157.702,184.56,197.535,94.134,154.934,112.6,88.587,185.956,165.504,184.544,187.81,106.636,121.488,250.868,100.297
2012-03-09 16:30:00,135.01,53.177,209.067,511.287,726.907,143.79,1284.74,94.868,144.244,333.378,403.759,369.2,185.8,43.368,220.7,84.53,149.027,157.01,186.907,196.978,93.479,153.712,110.8,86.293,185.224,167.064,185.774,186.48,105.924,120.496,251.506,101.967
2012-03-09 16:35:00,134.47,52.88,210.233,514.954,724.909,142.26,1281.68,95.788,143.069,330.677,401.382,369.8,186.6,44.104,217.43,87.424,149.353,157.342,183.014,195.202,92.148,152.502,111.4,88.427,184.254,168.366,186.298,189.202,105.576,121.014,252.368,100.543
2012-03-09 16:40:00,136.88,54.16,211.567,511.071,726.683,142.09,1290.46,96.682,143.488,332.69,402.28,365.4,185.6,44.14,220.504,83.286,148.487,156.886,186.32,196.731,92.896,155.36,111.8,87.653,184.612,167.078,184.534,189.764,106.198,121.054,250.372,100.808
2012-03-09 16:45:00,134.267,53.55,211.7,509.668,727.401,140.28,1288.24,95.028,144.116,333.33,402.307,370.0,185.6,43.006,219.868,85.332,151.63,159.686,185.68,196.92,93.436,152.53,111.6,87.2,185.526,168.402,183.996,188.67,106.05,120.51,249.152,100.114
2012-03-09 16:50:00,136.64,54.9,209.467,512.577,730.664,143.58,1298.84,95.59,141.39,332.536,404.386,368.6,187.2,44.186,220.48,85.568,149.473,156.74,186.72,198.476,94.311,152.908,113.4,87.387,184.798,166.542,184.85,184.494,105.586,122.256,251.04,100.752
2012-03-09 16:55:00,135.016,54.307,210.333,514.785,726.239,143.717,1282.86,95.914,144.622,329.732,401.014,368.8,186.8,44.428,218.542,85.212,151.297,158.974,187.067,195.924,96.259,153.438,113.0,87.867,185.188,166.14,185.45,189.9,104.784,121.484,251.554,100.195
