event_date,drop,intensity,dst,transformation,normalization,adjacency_method,global_efficiency,estrada_index,entropy,fractal,hurst_rs,modularity,assortativity,avg_katz,avg_closeness,avg_betweenness,avg_laplacian
2024-05-10,15.32,G5,-412.0,exponential,min_max,minkowski,0.2638399426751694,79.17305265312817,3.4135463837994795,1.2915272583428843,0.44825791560778244,0.6671951604863177,-0.24878048780487805,0.17277219308187702,0.17270509995593247,0.1625122189638319,0.07262656494004134
2024-05-10,15.32,G5,-412.0,exponential,z_score,manhattan,0.26544551828642643,80.0191174145057,3.2977031171814324,1.2392192494006418,0.382373158753332,0.6897472365694414,-0.390279823269514,0.17265621573555104,0.17280394207094923,0.1604349951124145,0.06989687215018812
2024-05-10,15.32,G5,-412.0,exponential,z_score,minkowski,0.2667134948384938,80.98172012461862,3.3077612280453446,1.176544417074391,0.5139875700601302,0.684938568935162,-0.44404332129963897,0.17249410906533702,0.1701538465784622,0.1627565982404692,0.0712642426161481
2024-05-10,15.32,G5,-412.0,exponential,robust,manhattan,0.27964165464165375,80.99992477405759,3.2927638229852763,1.3186317721372798,0.4460321168314185,0.6860875407557753,-0.4275092936802974,0.1724497868470121,0.1954933552241656,0.1381964809384164,0.07071910489304861
2024-05-10,15.32,G5,-412.0,exponential,robust,minkowski,0.2731875920796369,79.83385750796101,3.281408803504391,1.2957653639381985,0.35788258448494026,0.7073566132465138,-0.28530020703933745,0.1726233876543657,0.18581654730416514,0.14638318670576733,0.07028712150693248
2024-05-10,15.32,G5,-412.0,exponential,decimal_scaling,manhattan,0.26623977085624767,83.1307365008578,3.414264743476236,1.2726058855042222,0.49785052059796925,0.6768100031504176,-0.38876199177706716,0.17218885653675892,0.16533758184616276,0.1703323558162268,0.07454258684132008
2024-05-10,15.32,G5,-412.0,exponential,decimal_scaling,minkowski,0.25282196233900733,79.57701658186936,3.4102898413875993,1.3348910469752373,0.4972768274169888,0.6813650421869839,-0.3958333333333333,0.17280746371801822,0.15499333882526906,0.18328445747800587,0.07282800875383132
2024-05-10,15.32,G5,-412.0,exponential,none,manhattan,0.26623977085624767,83.1307365008578,3.414264743476236,1.2726058855042222,0.49785052059796175,0.6768100031504175,-0.38876199177706716,0.17218885653675892,0.16533758184616276,0.1703323558162268,0.07454258684132008
2024-05-10,15.32,G5,-412.0,exponential,none,minkowski,0.25282196233900733,79.57701658186936,3.4102898413875993,1.3348910469752373,0.49727682741698925,0.681365042186984,-0.3958333333333333,0.17280746371801822,0.15499333882526906,0.18328445747800587,0.07282800875383136
2024-03-24,11.47,G4,-130.0,none,min_max,manhattan,0.2629972983666158,78.94063468574443,3.4213880415272886,1.252971321661555,0.25183558841567755,0.682767493980035,-0.32669983416252074,0.1729104951969803,0.18479654504183088,0.1516373411534702,0.07325684244439297
2024-03-24,11.47,G4,-130.0,none,min_max,minkowski,0.26511308556763036,77.80499697647349,3.425559508404604,1.1760979254977253,0.2695432423890465,0.6790611418134385,-0.12698412698412698,0.17302991047785501,0.18796285444191893,0.15090420332355817,0.07261989852462711
2024-03-24,11.47,G4,-130.0,none,z_score,manhattan,0.27267584057356714,80.23523367236737,3.422757895231353,1.1662787119640337,0.47284443541439564,0.6758341991958506,-0.47410586552217454,0.17269677658122187,0.1943343839044079,0.14198435972629522,0.07494807302130403
2024-03-24,11.47,G4,-130.0,none,z_score,minkowski,0.2861642198289916,81.30083655899489,3.419214424950791,1.4169313608359453,0.589076779791341,0.67774095603366,-0.43785103785103785,0.1724369105721732,0.21243624595017366,0.1274437927663734,0.07537688416006066
2024-03-24,11.47,G4,-130.0,none,robust,manhattan,0.26687867057185155,78.38050068251793,3.42882305854742,1.4397888129541447,0.4157189607743099,0.6807941056751811,-0.25588697017268447,0.1729471013595435,0.18672954390162816,0.14736070381231672,0.07322825206976266
2024-03-24,11.47,G4,-130.0,none,robust,minkowski,0.2827087842712836,79.05598666745524,3.413290960807416,1.6666385333747211,0.34953340750170336,0.6831527029652934,-0.3090909090909091,0.1727758327025159,0.21223817254274188,0.12561094819159332,0.07297645857939795
2024-03-24,11.47,G4,-130.0,none,decimal_scaling,manhattan,0.19304988910872167,73.74370458834268,2.632293793826493,0.9455271208781193,0.5228314293902246,0.4952613511641973,-0.03225806451612903,0.17402663462620352,0.09239336076411132,0.3333333333333333,0.06902998549922194
2024-03-24,11.47,G4,-130.0,none,decimal_scaling,minkowski,0.19862325824583119,74.16941223575309,2.7220744786920275,0.8333958254507339,0.6265785426535435,0.5396509245159349,-0.4088050314465409,0.17393467472860222,0.0977728569251529,0.31256109481915934,0.0691743145106607
2024-03-24,11.47,G4,-130.0,none,none,manhattan,0.19304988910872162,73.7437045883426,1.5829569337877398,0.8752335967030799,0.4808608951370592,0.31336759533509695,-0.03225806451612903,0.17402663462620352,0.09239336076411132,0.3333333333333333,0.06077900960541037
2024-03-24,11.47,G4,-130.0,none,none,minkowski,0.19568015741106184,73.95655841213333,1.6838377415279755,0.9244309321867443,0.46161689555866586,0.32620780037698155,-0.3333333333333333,0.17398052838756978,0.09459446385425915,0.32416911045943303,0.06086295265806635
2024-03-24,11.47,G4,-130.0,log,min_max,manhattan,0.2606599576770024,79.3424438083427,3.4176226650424395,1.209520939259001,0.5843257449854384,0.6706326643165446,-0.4166915943763087,0.17289021854870348,0.18073396563694555,0.15518084066471163,0.07363177838846768
2024-03-24,11.47,G4,-130.0,log,min_max,minkowski,0.2790500114363743,79.12891704070019,3.4230507473907297,1.3029658114139253,0.21054359425978159,0.6768462402901869,-0.16232722597235616,0.17273979781309268,0.2080709527733701,0.13294232649071358,0.07331476983707229
2024-03-24,11.47,G4,-130.0,log,z_score,manhattan,0.27267584057356714,80.23523367236737,3.4219855838474675,1.1662787119640337,0.4616296025523553,0.6762874890070413,-0.47410586552217454,0.17269677658122187,0.1943343839044079,0.14198435972629522,0.07492891921179608
2024-03-24,11.47,G4,-130.0,log,z_score,minkowski,0.2805702557123009,82.78959759878249,3.4180922560429314,1.4348667576838312,0.4606966495219838,0.6913283506466379,-0.37971014492753624,0.17215010264540356,0.19298904558331817,0.14479472140762462,0.07574394779295204
2024-03-24,11.47,G4,-130.0,log,robust,manhattan,0.26687867057185155,78.38050068251793,3.4279230513180226,1.4397888129541447,0.4059759749813379,0.6806487925565474,-0.25588697017268447,0.1729471013595435,0.18672954390162816,0.14736070381231672,0.07321142060141972
