DATETIME,DJON,ESOI,ATHN,MXCO,ARNM,NANM,ROME,AATB,BKSN,JUNG,JUNG1,LMKS,IRK3,IRKT,MCRL,MOSC,NEWK,MGDN,YKTK,KERG,OULU,APTY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO,MRNY,TERA
2011-10-25 22:40:00,140.548,122.233,56.41,226.567,572.781,480.612,150.293,1390.84,104.836,158.966,366.398,444.263,418.6,159.0,50.572,239.686,94.656,175.038,214.667,218.686,104.408,168.326,214.164,187.112,210.08,209.832,119.952,142.682,296.17,118.004,111.404
2011-10-25 22:45:00,140.251,120.75,56.643,227.767,568.387,482.546,152.227,1378.46,105.064,158.342,364.001,443.81,413.8,206.2,50.926,238.088,93.966,176.512,211.547,221.399,104.16,170.896,212.834,188.628,210.528,210.88,119.142,144.566,296.3,118.12,111.404
2011-10-25 22:50:00,139.379,121.74,55.95,222.933,572.5,478.994,151.327,1375.46,105.018,158.209,370.166,443.303,413.8,207.6,51.676,235.762,94.346,175.552,212.48,215.235,104.802,170.214,211.7,189.198,208.664,210.478,119.482,143.764,296.376,119.88,111.467
2011-10-25 22:55:00,138.7,121.547,56.117,226.1,576.318,479.75,150.243,1384.2,105.692,156.788,364.719,444.543,413.6,207.6,51.28,236.472,94.092,175.262,213.787,221.221,103.993,169.592,213.622,186.838,208.932,209.738,119.272,144.488,295.082,119.176,111.746
2011-10-25 23:00:00,138.73,121.85,55.94,225.4,570.054,483.085,150.99,1382.8,105.486,156.24,365.517,441.89,415.8,206.2,50.592,237.064,94.128,,211.28,218.441,104.169,168.342,214.906,187.036,208.378,208.36,118.84,144.376,292.896,118.922,111.55
2011-10-25 23:05:00,141.039,121.233,56.1,227.567,567.437,480.033,151.76,1385.76,104.182,157.391,365.777,442.787,413.2,208.2,51.37,239.3,95.916,,210.64,219.876,103.995,170.834,211.218,187.138,208.846,213.532,119.744,144.106,294.938,119.426,112.325
2011-10-25 23:10:00,141.472,121.05,57.223,225.4,569.794,474.236,150.697,1386.88,106.642,157.738,369.082,444.397,412.0,206.6,51.64,238.348,94.428,,211.707,222.092,105.218,169.332,211.824,185.45,209.902,209.71,117.854,143.804,295.45,119.794,111.981
2011-10-25 23:15:00,143.061,121.105,55.5,227.967,571.278,480.5,151.483,1386.5,104.608,156.139,367.765,440.057,415.4,208.0,51.468,236.672,94.048,,213.787,221.936,104.139,170.362,213.43,188.044,208.278,211.294,118.438,142.928,292.194,119.136,113.482
2011-10-25 23:20:00,142.327,121.457,56.763,225.533,569.62,480.656,152.427,1384.5,104.918,156.75,366.285,440.183,414.8,204.2,51.042,237.622,93.754,,211.173,221.712,103.563,169.888,212.254,187.596,211.014,211.262,119.788,143.058,292.276,118.952,112.26
2011-10-25 23:25:00,139.892,119.82,57.05,224.6,573.718,481.08,151.497,1390.76,104.666,156.574,362.381,445.273,413.2,207.6,49.874,236.598,94.862,,211.36,220.84,104.385,171.688,210.822,187.15,208.776,210.984,120.014,143.208,293.106,118.714,114.599
2011-10-25 23:30:00,137.404,123.04,54.787,223.333,566.714,475.104,152.953,1396.66,105.112,158.661,366.218,439.28,414.2,205.8,51.758,235.76,93.542,,212.8,221.199,103.932,169.54,212.684,187.154,210.838,211.24,117.83,142.558,294.01,119.208,112.518
2011-10-25 23:35:00,138.632,120.86,54.623,226.1,574.584,479.305,152.057,1395.02,105.794,155.708,363.372,444.494,416.6,205.0,50.474,235.37,93.892,,210.586,220.817,105.257,168.212,214.718,188.236,207.892,214.072,119.768,142.922,291.152,119.54,113.872
2011-10-25 23:40:00,142.144,120.015,55.53,224.5,573.913,479.02,152.423,1392.24,105.14,157.498,365.501,445.11,414.2,209.0,50.566,239.48,93.938,,210.427,220.861,104.466,171.11,213.052,186.252,207.98,213.198,118.768,143.452,294.428,119.082,111.534
2011-10-25 23:45:00,140.252,122.05,56.623,227.233,569.653,474.948,153.26,1381.9,104.35,156.741,367.322,440.62,412.0,205.2,51.996,237.032,93.39,,212.0,219.181,105.023,171.498,213.422,186.368,209.048,210.104,119.456,143.578,291.922,118.16,114.447
2011-10-25 23:50:00,140.128,121.615,57.01,224.467,570.955,476.183,152.44,1384.34,105.174,158.182,368.097,441.127,417.2,207.2,51.056,239.196,93.568,,213.68,220.234,105.347,170.908,214.302,187.644,209.792,215.526,118.144,143.068,294.036,117.616,111.574
2011-10-25 23:55:00,139.149,121.527,55.487,225.633,569.386,478.702,152.093,1386.5,104.688,157.861,364.139,445.723,413.6,205.8,51.368,238.366,94.232,,211.973,218.284,104.047,169.242,211.816,188.516,209.024,210.968,118.33,143.56,292.698,118.624,112.3
2011-10-26 00:00:00,140.873,121.02,55.44,223.1,570.235,477.833,150.323,1386.78,104.826,157.813,363.914,439.453,416.2,208.4,51.484,237.798,93.176,177.566,212.08,218.373,104.872,168.472,210.412,187.538,209.276,210.32,117.874,143.734,293.964,117.69,111.829
2011-10-26 00:05:00,142.074,122.15,56.73,223.433,568.678,475.125,150.003,1386.88,105.242,157.606,368.056,440.63,416.0,208.4,51.456,240.222,94.186,175.294,213.84,218.911,105.75,169.836,212.732,187.546,207.78,213.812,118.652,144.118,293.938,118.79,112.856
2011-10-26 00:10:00,141.452,121.133,54.393,224.9,566.299,482.786,150.827,1378.34,105.398,157.077,364.95,444.443,415.0,209.6,51.67,240.374,94.034,177.016,211.2,219.627,104.412,171.234,211.136,189.42,207.856,212.726,119.856,142.496,291.508,117.458,111.956
2011-10-26 00:15:00,139.208,122.375,54.7,224.733,566.322,481.732,153.647,1385.32,105.852,156.792,363.675,446.427,415.0,206.4,51.364,236.282,94.264,178.012,211.227,219.628,102.95,168.09,212.742,186.722,206.628,209.856,118.346,142.184,292.37,119.292,114.142
2011-10-26 00:20:00,141.626,122.275,54.637,226.067,569.922,479.508,151.663,1385.88,104.678,158.356,365.856,444.437,413.6,207.4,51.283,236.912,94.836,176.54,212.027,222.407,103.077,168.048,213.7,185.418,209.226,211.678,117.518,143.724,292.692,117.956,113.219
2011-10-26 00:25:00,139.008,121.873,55.6,227.967,571.489,476.962,150.74,1388.25,104.554,157.702,369.848,443.597,417.2,210.0,50.496,237.456,95.214,177.478,213.227,219.695,104.301,168.444,211.766,186.758,209.208,214.87,118.904,143.042,292.256,119.178,111.247
