DATETIME,ESOI,ATHN,MXCO,ROME,AATB,LMKS,DRBS,MOSC,NEWK,KIEL,KERG,CALG,OULU,APTY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO
2001-10-11 22:10:00,165.324,50.773,207.967,125.12,1312.4,383.777,99.68589583333329,203.612,87.218,150.51,229.5449999999986,292.166,93.169,152.42,192.326,167.214,194.758,194.844,107.664,43.446,254.756
2001-10-11 22:15:00,166.956,50.87,209.1,121.35,1300.18,384.55,98.972,204.68,88.428,151.477,229.5449999999986,293.041,92.991,152.1,194.678,168.148,193.17,197.108,106.912,43.182,253.932
2001-10-11 22:20:00,165.306,51.007,204.533,121.837,1308.02,382.813,99.27652000000002,205.488,87.526,150.58,229.5449999999986,288.891,92.529,153.44,192.374,167.168,193.67,195.298,106.636,43.678,253.348
2001-10-11 22:25:00,167.78,51.773,206.433,123.75,1306.98,380.42,99.19459166666664,203.348,88.552,150.377,229.5449999999986,289.705,93.764,152.86,191.034,167.802,194.442,193.484,107.762,43.662,253.684
2001-10-11 22:30:00,165.314,50.29,207.4,124.053,1303.62,382.333,98.947,202.734,87.824,151.683,229.5449999999986,288.971,92.308,152.2,189.902,169.262,192.706,196.8,107.122,43.362,254.828
2001-10-11 22:35:00,166.644,50.383,207.667,122.64,1299.08,381.437,99.17562791666667,204.728,86.642,151.203,229.5449999999986,288.76,92.693,152.64,190.434,167.87,191.498,195.216,106.29,43.358,253.308
2001-10-11 22:40:00,166.962,51.627,209.067,122.62,1298.98,381.547,99.32677999999999,199.302,86.94,148.51,229.5449999999986,288.251,93.923,151.34,188.972,169.086,190.598,196.77,106.602,43.75,255.554
2001-10-11 22:45:00,164.51,51.8,207.233,121.387,1308.62,379.166,98.434,200.552,86.65,147.82,229.5449999999986,286.208,94.3,152.18,190.312,169.164,190.436,198.01,106.544,42.644,254.578
2001-10-11 22:50:00,165.09,50.057,208.267,123.467,1291.84,377.974,98.64758500000002,203.67,87.288,149.3,229.5449999999986,288.933,92.441,151.18,189.61,165.758,191.314,193.258,107.082,43.68,253.872
2001-10-11 22:55:00,166.986,50.96,208.1,120.21,1299.02,379.507,98.8248354166667,201.48,87.18,148.993,229.5449999999986,290.503,94.881,151.7,190.246,167.362,189.126,194.5105191666667,107.102,43.284,253.078
2001-10-11 23:00:00,164.366,50.777,206.633,121.117,1300.24,379.023,98.669,201.246,87.322,148.803,229.5449999999986,286.725,93.984,154.34,189.354,166.47,190.826,194.64471999999995,106.362,43.634,253.646
2001-10-11 23:05:00,167.886,51.473,206.9,122.573,1298.24,382.493,99.4878758333333,202.546,88.33,149.173,229.5449999999986,287.195,94.435,150.16,189.482,167.198,191.968,195.552,106.362,43.852,256.476
2001-10-11 23:10:00,167.482,51.617,203.267,121.823,1301.82,379.257,99.00237624999991,203.582,86.306,148.97,229.5449999999986,286.704,93.904,153.22,187.808,167.65,190.652,194.628,107.556,43.492,253.714
2001-10-11 23:15:00,165.014,50.593,207.233,122.95,1299.52,377.913,98.094,203.242,86.47,150.683,229.5449999999986,287.077,94.273,153.66,190.862,168.158,189.55,194.198,107.956,42.996,254.124
2001-10-11 23:20:00,164.724,50.07,206.567,120.86,1302.74,380.557,98.96028958333342,205.364,87.15,149.613,229.5449999999986,286.848,93.501,152.68,189.51,166.126,189.962,194.45,105.954,42.52,252.098
2001-10-11 23:25:00,165.09,50.58,203.9,121.287,1293.44,382.453,99.21180083333334,203.972,86.584,148.56,229.5449999999986,286.984,95.055,152.7,190.208,165.702,191.116,196.97,107.206,42.308,250.032
2001-10-11 23:30:00,164.594,50.863,206.3,121.25,1290.76,379.913,98.605,204.69,86.826,149.183,229.5449999999986,288.331,93.987,151.02,187.894,166.97,194.502,195.268,106.404,43.454,248.952
2001-10-11 23:35:00,166.234,49.743,206.967,122.877,1290.76,381.927,99.21485416666674,203.732,87.68,149.357,229.5449999999986,284.237,94.683,154.18,188.518,168.176,188.514,192.4,105.2,42.83,249.924
2001-10-11 23:40:00,166.746,50.333,208.667,121.36,1292.875,381.977,99.2605583333334,202.724,85.522,149.347,229.5449999999986,286.549,95.917,153.28,190.644,167.39,190.066,190.932,106.364,42.556,249.892
2001-10-11 23:45:00,167.966,51.993,205.967,122.34,1298.22,383.083,99.752,203.062,86.324,151.08,229.5449999999986,283.698,93.115,151.9,187.982,165.524,190.926,190.95,106.468,42.398,249.532
2001-10-11 23:50:00,167.648,50.28,205.733,122.337,1294.82,380.33,99.08913749999998,204.876,86.3,149.117,229.5449999999986,285.057,94.649,152.26,189.668,167.58,188.58,192.182,106.15,42.286,249.766
2001-10-11 23:55:00,165.922,51.19,207.267,121.347,1294.42,382.093,99.38064291666666,204.126,85.426,149.507,229.5449999999986,278.741,94.953,154.9,188.08,165.616,191.086,190.39572500000008,107.182,42.842,247.894
2001-10-12 00:00:00,164.714,51.013,205.7,121.92,1303.14,378.473,99.826,203.026,85.078,150.78,229.5449999999986,281.806,94.401,151.62,187.3,165.468,189.738,188.53,106.148,41.966,250.278
2001-10-12 00:05:00,164.856,49.633,206.5,124.577,1292.68,384.07,99.43292000000001,202.808,87.134,148.78,229.5449999999986,282.638,94.935,153.52,188.716,165.37,187.98,189.71,105.974,42.48,249.616
2001-10-12 00:10:00,164.656,51.67,204.8,122.663,1304.64,383.28,99.70664125000005,201.594,86.272,149.507,229.5449999999986,282.581,94.054,153.3,187.766,165.336,190.442,187.703,106.81,42.536,249.664
2001-10-12 00:15:00,163.434,51.56,205.767,122.373,1301.5,382.537,99.614,202.516,86.222,152.22,229.5449999999986,283.217,91.617,152.48,187.244,167.872,187.3,190.52,105.974,42.27,251.616
2001-10-12 00:20:00,165.518,50.613,206.033,122.98,1304.68,382.977,99.61856083333349,204.384,85.584,149.407,229.5449999999986,282.887,93.727,152.76,188.16,166.736,189.578,191.706,106.916,42.412,249.954
2001-10-12 00:25:00,164.652,50.287,205.367,123.14,1298.7,384.27,99.45459458333323,205.702,86.464,149.807,229.5449999999986,279.794,94.683,153.02,186.982,165.13,187.578,191.074,105.044,42.928,248.952
2001-10-12 00:30:00,164.888,49.93,205.6,123.74,1297.24,381.887,99.661,205.284,85.27,149.827,229.5449999999986,282.398,96.968,154.64,188.59,165.926,187.918,190.716,107.728,42.988,250.516
2001-10-12 00:35:00,165.058,51.17,205.533,123.393,1296.8,380.793,99.38630541666662,204.68,85.416,150.803,229.5449999999986,280.892,93.606,152.72,190.31,167.054,190.316,190.088,106.994,42.838,250.846
2001-10-12 00:40:00,165.01,50.417,205.8,122.04,1301.14,381.51,99.5506279166666,205.522,84.836,150.063,229.5449999999986,283.581,93.918,153.06,188.664,166.288,190.682,191.274,107.916,43.014,251.188
2001-10-12 00:45:00,165.018,50.113,204.567,121.957,1294.84,382.827,98.641,201.148,85.412,150.427,229.5449999999986,280.446,92.399,153.88,189.112,166.836,188.296,190.538,108.082,42.65,250.032
2001-10-12 00:50:00,164.03,50.9,202.433,122.12,1300.46,383.487,99.37727791666659,205.384,86.43,146.85,229.5449999999986,279.285,93.666,156.14,189.322,165.218,188.476,191.19,105.944,42.97,249.142
2001-10-12 00:55:00,165.522,51.157,208.167,122.34,1293.38,381.24,99.32074458333335,203.344,84.412,151.413,229.5449999999986,282.841,92.715,152.56,186.986,165.762,188.144,190.518,106.446,43.04,253.288
2001-10-12 01:00:00,166.758,51.07,204.933,124.043,1297.66,384.937,99.127,204.886,85.662,151.81,229.5449999999986,284.684,94.465,153.28,187.048,167.684,186.71,190.448,104.924,42.096,251.116
2001-10-12 01:05:00,164.46,52.17,207.333,122.803,1299.94,377.81,99.07480895833318,204.408,85.446,149.557,229.5449999999986,280.164,93.214,151.04,188.778,165.154,187.036,189.41,106.594,41.976,249.39
2001-10-12 01:10:00,164.758,51.327,204.067,122.197,1299.3,381.58,99.4758416666667,205.116,85.972,150.16,229.5449999999986,280.257,93.583,152.46,187.554,162.7,189.276,189.356,107.526,42.776,253.308
2001-10-12 01:15:00,163.634,50.687,204.867,122.04,1296.38,383.803,99.698,203.426,85.21,153.927,229.5449999999986,281.072,93.198,155.18,187.856,166.754,187.49,189.748,105.982,43.27,250.008
2001-10-12 01:20:00,166.332,49.963,206.233,123.023,1307.54,384.707,99.39394000000017,203.224,85.962,147.34,229.5449999999986,280.335,93.737,151.7,188.652,167.656,188.23,190.35,106.266,42.838,250.498
2001-10-12 01:25:00,165.068,51.023,204.9,125.887,1296.34,384.45,99.43105208333338,203.99,86.932,149.52,229.5449999999986,280.783,92.734,152.7,191.136,165.43,188.596,187.652,105.664,42.922,250.636
2001-10-12 01:30:00,167.03,50.94,204.433,123.12,1303.3,381.593,99.617,202.334,85.784,148.997,229.5449999999986,278.352,94.824,153.92,189.572,167.494,184.842,190.6861783333333,106.126,42.744,253.204
2001-10-12 01:35:00,167.464,50.917,205.3,123.463,1299.8,382.617,99.3210304166667,201.572,85.56,148.127,229.5449999999986,278.282,91.876,152.04,188.982,166.894,187.174,189.88,105.212,42.142,249.936
2001-10-12 01:40:00,166.706,51.42,206.667,123.143,1290.92,380.72,99.20096375000003,203.478,86.892,147.083,229.5449999999986,280.864,93.405,152.3,188.974,167.376,190.972,189.074,106.512,42.888,251.16
2001-10-12 01:45:00,164.67,50.76,205.1,121.45,1295.06,385.833,98.647,204.582,87.02,147.814,229.5449999999986,280.396,93.272,152.9,189.368,167.076,187.958,189.19,104.836,42.528,249.818
2001-10-12 01:50:00,166.99,50.237,204.633,121.967,1300.7,384.28,99.37347750000002,203.31,86.814,149.73,229.5449999999986,280.132,93.861,152.4,189.694,166.228,187.462,189.022,105.862,42.81,251.912
2001-10-12 01:55:00,165.57,52.033,206.733,124.077,1309.76,384.827,99.54785541666678,204.022,86.584,146.947,229.5449999999986,279.761,92.964,154.52,190.268,167.578,189.302,189.132,106.95,43.178,249.46
2001-10-12 02:00:00,164.472,50.883,206.433,121.863,1298.28,382.953,98.95,203.244,86.304,150.107,229.5449999999986,279.872,94.986,153.98,188.51,170.038,185.322,190.176,106.372,43.028,252.46
2001-10-12 02:05:00,165.944,50.597,203.4,122.777,1302.6,383.203,99.53503791666667,204.554,85.466,150.637,229.5449999999986,275.518,93.434,152.68,188.094,167.828,189.452,188.598,106.868,42.858,252.024
2001-10-12 02:10:00,164.414,51.477,206.133,120.457,1305.72,382.043,99.41467166666668,203.282,85.516,150.94,229.5449999999986,278.569,95.032,153.54,187.882,168.344,189.1,188.134,107.836,43.036,253.402
2001-10-12 02:15:00,166.6,51.093,207.467,122.17,1301.2,383.86,99.736,203.87,85.93,151.507,229.5449999999986,277.497,95.051,152.8,187.844,167.164,187.192,190.3,107.074,43.118,250.072
2001-10-12 02:20:00,167.128,48.943,207.933,123.613,1298.04,384.513,99.5201970833334,201.168,85.486,150.407,229.5449999999986,280.079,93.884,152.74,189.174,165.876,188.656,190.402,107.45,42.412,249.008
2001-10-12 02:25:00,168.52,50.063,205.8,122.367,1311.48,385.977,99.77993708333341,204.026,87.106,151.267,229.5449999999986,279.882,95.604,153.48,187.686,168.744,189.606,190.84,106.524,43.182,251.702
2001-10-12 02:30:00,166.728,50.927,205.967,122.83,1306.76,385.253,99.417,202.152,84.55,149.01,229.5449999999986,279.078,92.336,153.88,188.106,165.996,191.51,188.248,107.608,42.668,250.758
2001-10-12 02:35:00,166.196,49.59,207.8,122.127,1298.84,381.053,99.37473208333331,204.998,86.578,149.883,229.5449999999986,279.278,94.075,152.94,188.234,167.16,191.028,189.154,108.384,42.212,249.808
2001-10-12 02:40:00,164.33,50.503,205.233,121.733,1305.42,379.963,99.27722416666674,202.42,85.354,149.563,229.5449999999986,280.116,93.63,151.94,188.232,167.812,190.328,188.192,106.234,42.242,249.316
2001-10-12 02:45:00,163.732,51.223,207.267,122.723,1296.74,376.826,98.874,203.102,85.204,147.49,229.5449999999986,278.976,94.367,153.14,186.572,164.684,187.01,191.42,106.496,42.194,250.05
2001-10-12 02:50:00,164.878,50.05,206.7,121.267,1301.08,383.61,99.17090166666677,202.874,87.092,149.71,229.5449999999986,277.834,92.466,154.4,186.806,166.376,188.102,189.184,105.704,42.374,250.292
2001-10-12 02:55:00,167.852,49.687,203.867,122.793,1303.9,378.567,99.11214104166666,204.042,85.962,150.797,229.5449999999986,279.038,93.762,153.26,187.946,165.864,186.806,189.606,107.344,42.276,249.708
2001-10-12 03:00:00,164.296,50.367,204.5,120.447,1297.64,382.334,99.82,204.27,86.606,150.443,229.5449999999986,278.568,94.019,152.66,188.256,164.982,189.904,189.15,106.996,42.86,251.636
2001-10-12 03:05:00,166.43,50.88,206.433,120.623,1299.46,384.14,99.44508791666671,205.298,85.738,148.667,229.5449999999986,279.311,93.583,152.12,187.764,164.388,188.118,189.55,107.314,42.646,252.592
2001-10-12 03:10:00,165.774,49.017,206.5,123.013,1298.7,382.847,99.45733958333344,203.222,85.424,148.953,229.5449999999986,277.635,94.321,151.8,186.904,165.228,188.58,191.492,106.588,42.46,251.162
2001-10-12 03:15:00,165.18,50.947,206.533,121.56,1296.04,377.237,98.696,202.356,85.864,147.87,229.5449999999986,279.115,94.24,153.84,187.81,166.424,188.594,192.12,106.626,42.854,250.028
2001-10-12 03:20:00,167.514,50.33,206.033,122.273,1296.86,382.797,99.35332958333348,204.142,84.89,147.627,229.5449999999986,278.306,92.332,151.32,187.434,166.656,190.76,192.595,108.834,43.05,249.214
2001-10-12 03:25:00,164.514,50.03,207.333,121.86,1303.76,382.193,99.28953541666671,204.212,86.18,149.22,229.5449999999986,278.073,95.419,152.76,189.258,165.37,187.236,190.436,106.114,42.522,248.374
2001-10-12 03:30:00,166.284,51.787,205.9,123.953,1307.78,380.917,99.265,206.054,86.002,148.487,229.5449999999986,276.897,92.216,152.24,187.348,166.748,188.108,191.136,106.192,42.458,250.372
2001-10-12 03:35:00,163.782,50.52,206.033,120.43,1304.64,380.737,99.37939999999998,203.196,86.328,152.333,229.5449999999986,281.575,92.872,152.18,187.756,166.336,186.274,189.316,107.166,42.542,247.588
2001-10-12 03:40:00,168.37,49.787,203.633,123.043,1304.36,383.367,99.30857875000005,204.458,84.434,149.213,229.5449999999986,278.683,93.271,153.38,188.648,166.0,187.126,190.88,107.622,42.738,247.262
2001-10-12 03:45:00,168.446,50.57,208.8,121.573,1304.42,383.397,98.766,202.916,84.976,150.627,229.5449999999986,275.145,95.351,154.0,188.262,164.452,187.366,192.014,105.286,42.622,248.428
2001-10-12 03:50:00,164.986,51.6,206.267,122.827,1303.92,383.19,99.41345791666672,202.374,86.364,148.007,229.5449999999986,275.48,93.909,154.26,188.566,168.528,189.592,187.512,107.952,42.33,249.99
2001-10-12 03:55:00,165.364,50.293,204.033,122.457,1295.54,380.117,99.15534875000007,203.152,85.882,147.917,229.5449999999986,280.914,93.923,152.0,186.576,166.03,187.582,188.24,106.226,41.864,248.83
2001-10-12 04:00:00,166.702,50.163,205.4,121.82,1300.06,378.567,98.402,203.86,85.222,149.893,229.5449999999986,276.56,94.993,153.58,186.594,166.112,188.62,188.596,106.786,43.12,250.968
2001-10-12 04:05:00,165.542,52.35,205.433,122.637,1295.96,379.077,99.06016166666664,204.91,86.768,148.69,229.5449999999986,280.308,94.044,153.4,187.716,166.636,187.404,190.294,107.612,42.444,251.254
2001-10-12 04:10:00,162.928,50.613,205.633,123.617,1300.3,378.347,99.12720645833333,201.126,85.966,146.81,229.5449999999986,278.653,94.195,153.82,185.664,165.476,189.564,189.28,106.596,42.288,249.628
2001-10-12 04:15:00,166.09,51.173,206.267,121.173,1304.54,380.157,98.754,202.678,86.654,149.777,229.5449999999986,281.902,94.689,152.78,188.754,164.474,188.574,191.474,106.716,42.596,250.406
2001-10-12 04:20:00,166.262,52.07,202.867,122.09,1301.88,379.323,99.15584041666659,202.122,86.404,147.99,229.5449999999986,278.925,94.089,151.74,188.754,167.826,187.448,190.684,105.756,43.246,250.906
2001-10-12 04:25:00,166.07,50.993,203.4,120.897,1295.74,380.95,99.19147208333338,202.766,85.018,148.05,229.5449999999986,277.065,94.147,154.5,188.08,165.566,187.256,188.782,105.816,42.25,247.308
2001-10-12 04:30:00,165.43,50.533,205.533,123.423,1305.06,382.06,99.118,203.394,86.726,151.053,229.5449999999986,279.87,95.737,152.26,186.85,165.966,188.102,188.828,106.366,42.718,248.904
2001-10-12 04:35:00,166.608,51.27,204.733,122.56,1305.18,382.337,99.59757375000002,201.88,83.726,150.083,229.5449999999986,277.773,95.455,153.82,188.728,165.852,187.008,188.882,106.018,42.2,249.182
2001-10-12 04:40:00,165.686,49.92,205.233,121.92,1304.2,379.55,99.0892045833333,205.618,84.272,150.567,229.5449999999986,277.672,92.823,155.28,187.26,166.59,187.53,188.227,105.328,42.506,247.348
2001-10-12 04:45:00,163.956,50.943,203.733,122.187,1297.92,378.777,99.127,205.286,86.364,151.613,229.5449999999986,281.594,93.177,154.06,188.608,165.69,188.82,187.29,105.544,41.8,246.618
2001-10-12 04:50:00,166.27,50.843,204.967,123.923,1307.32,382.767,99.42228125000005,204.244,85.014,150.847,229.5449999999986,276.253,93.834,156.14,187.786,167.474,187.66,189.026,107.212,42.43,248.004
2001-10-12 04:55:00,165.178,51.003,203.933,123.853,1300.0,384.323,99.5566491666667,202.764,86.03,149.707,229.5449999999986,277.503,94.531,154.8,187.192,164.816,187.522,188.422,106.808,42.032,247.69
2001-10-12 05:00:00,165.91,50.983,206.733,123.353,1303.24,381.08,99.891,206.944,86.116,149.3,229.5449999999986,280.414,95.096,153.36,186.122,164.932,189.54,189.52,106.078,42.638,248.248
2001-10-12 05:05:00,166.218,51.573,206.267,121.533,1301.64,383.27,99.4434145833334,202.636,85.972,149.673,229.5449999999986,279.872,94.303,153.84,185.798,165.042,187.176,188.68,107.252,42.938,246.814
2001-10-12 05:10:00,165.508,50.44,206.533,122.337,1301.6,384.573,99.71519416666666,208.198,85.746,150.083,229.5449999999986,276.76,94.26,154.84,186.896,165.82,189.832,192.178,105.976,42.104,252.41
2001-10-12 05:15:00,167.786,50.663,206.667,122.47,1299.64,385.257,100.152,203.364,85.02,149.883,229.5449999999986,281.464,93.46,153.46,187.662,166.26,189.962,190.764,107.06,42.212,249.632
2001-10-12 05:20:00,167.358,50.413,207.833,121.663,1305.16,385.07,99.45585000000008,202.496,85.51,150.127,229.5449999999986,280.21,94.461,152.9,186.924,164.454,188.964,190.632,106.57,43.184,248.412
2001-10-12 05:25:00,165.958,51.667,206.6,121.733,1306.04,384.067,99.45681416666676,203.644,86.344,149.123,229.5449999999986,279.768,94.146,154.1,187.286,166.032,187.06,189.956,106.014,42.55,248.944
2001-10-12 05:30:00,164.714,50.087,204.867,122.407,1316.72,381.533,100.705,204.836,84.892,152.647,229.5449999999986,279.803,93.78,154.14,186.012,165.58,189.896,189.996,105.76,42.148,250.582
2001-10-12 05:35:00,164.906,49.963,205.7,121.957,1309.26,383.857,99.53851958333337,205.116,86.138,150.963,229.5449999999986,277.842,94.175,154.38,187.376,164.722,188.8,188.804,105.558,42.842,248.882
2001-10-12 05:40:00,166.542,50.48,206.7,124.49,1306.44,381.597,99.7071487500001,203.376,85.888,148.323,229.5449999999986,277.977,94.655,153.32,188.476,165.162,189.53,190.316,105.948,42.244,250.856
2001-10-12 05:45:00,167.892,51.03,205.7,123.12,1311.82,383.187,99.073,203.598,86.284,150.24,229.5449999999986,279.428,94.34,155.3,185.726,166.116,188.248,187.986,107.526,42.91,249.906
2001-10-12 05:50:00,167.538,50.703,203.167,123.467,1305.12,382.823,99.47347791666664,203.694,84.968,151.12,229.5449999999986,277.639,94.082,155.38,189.506,166.594,187.78,190.686,106.618,42.698,251.254
2001-10-12 05:55:00,164.99,49.63,206.8,122.937,1300.84,386.013,99.53149750000013,202.804,84.378,149.23,229.5449999999986,278.483,93.418,154.02,185.738,166.75,189.73,191.708,106.62,43.196,249.32
2001-10-12 06:00:00,167.198,49.923,206.167,122.647,1313.54,384.76,100.395,205.318,86.496,150.257,229.5449999999986,280.605,95.844,153.9,188.66,164.924,188.992,191.284,105.606,42.41,250.114
2001-10-12 06:05:00,164.418,50.843,206.733,122.85,1301.18,379.013,99.0509827083332,203.838,88.166,148.863,229.5449999999986,279.654,94.26,150.9,187.358,164.66,189.032,189.312,106.166,42.868,251.94
2001-10-12 06:10:00,166.344,50.98,204.467,122.253,1304.64,381.197,99.38216333333328,204.656,86.948,150.92,229.5449999999986,279.52,94.018,151.86,188.062,166.118,187.92,191.634,106.29,43.004,252.138
2001-10-12 06:15:00,166.608,50.73,204.0,123.46,1303.96,383.78,99.688,203.148,84.816,148.62,229.5449999999986,277.432,93.537,154.24,188.61,166.568,190.312,191.332,105.554,42.664,251.872
2001-10-12 06:20:00,164.684,50.517,205.3,123.27,1304.88,384.027,99.43396583333327,203.65,86.306,150.137,229.5449999999986,280.315,93.153,153.32,188.274,163.816,188.462,192.822,106.024,42.486,250.96
2001-10-12 06:25:00,167.178,51.0,204.633,123.267,1309.6,382.497,99.48399250000011,201.166,86.766,149.467,229.5449999999986,278.939,92.835,153.78,186.492,166.428,189.108,189.872,107.29,43.222,249.382
2001-10-12 06:30:00,166.906,52.29,206.233,122.863,1307.04,383.364,99.379,203.416,86.746,152.063,229.5449999999986,279.208,93.849,152.24,187.052,165.804,189.054,189.596,107.042,43.138,252.19
2001-10-12 06:35:00,166.436,50.95,203.833,121.137,1306.36,383.49,99.49349624999999,204.654,86.202,150.99,229.5449999999986,280.449,93.123,153.06,189.07,166.26,188.22,190.694,107.824,42.904,252.414
2001-10-12 06:40:00,165.514,50.69,205.067,121.29,1305.78,380.86,99.4476895833334,204.502,85.602,149.257,229.5449999999986,279.58,94.86,155.32,187.442,166.792,189.942,190.25,105.276,42.312,249.708
2001-10-12 06:45:00,165.926,51.013,205.233,123.073,1302.56,384.36,99.868,200.188,84.494,150.24,229.5449999999986,276.66,94.51,153.26,188.592,165.1,186.958,190.746,106.352,42.636,252.442
2001-10-12 06:50:00,165.456,50.193,206.2,121.507,1308.42,382.127,99.59052916666674,203.382,86.1,153.05,229.5449999999986,279.244,95.197,153.36,187.44,166.222,188.33,192.272,105.972,43.036,250.044
2001-10-12 06:55:00,166.644,49.88,204.967,122.593,1298.48,381.537,99.41289791666664,201.528,85.346,148.243,229.5449999999986,277.164,94.647,153.96,187.542,167.968,189.23,191.696,106.062,42.736,253.02
2001-10-12 07:00:00,166.342,50.947,205.6,122.513,1301.4,382.603,100.228,199.922,86.004,149.683,229.5449999999986,278.74,94.092,152.86,188.354,166.074,186.05,194.69,106.908,42.578,250.38
2001-10-12 07:05:00,168.382,51.02,204.067,121.863,1319.88,377.507,99.45972874999995,204.486,86.432,149.987,229.5449999999986,284.049,93.421,154.6,187.322,165.022,188.09,191.492,106.046,42.69,250.824
2001-10-12 07:10:00,167.232,50.673,205.733,122.057,1308.98,380.553,99.26141083333331,203.39,84.698,146.603,229.5449999999986,276.929,92.786,153.4,188.37,166.79,190.314,193.042,106.348,42.584,251.954
2001-10-12 07:15:00,167.976,51.327,205.267,122.86,1307.98,380.597,98.902,203.024,85.202,149.41,229.5449999999986,278.407,93.629,152.7,187.312,165.672,186.958,188.56,106.448,42.952,251.762
2001-10-12 07:20:00,164.408,50.837,206.433,124.467,1310.32,383.07,99.47585791666675,203.908,85.668,149.327,229.5449999999986,280.315,92.834,154.58,187.256,166.77,188.91,192.636,107.42,42.996,250.062
2001-10-12 07:25:00,166.866,49.713,202.867,123.61,1312.9,383.47,99.74265375000003,201.006,85.514,149.403,229.5449999999986,278.604,94.214,154.84,189.616,164.792,189.43,192.862,107.226,42.774,250.046
2001-10-12 07:30:00,168.414,51.04,203.9,124.047,1306.26,381.65,98.865,203.872,87.924,149.813,229.5449999999986,281.154,93.248,154.82,188.646,166.688,189.386,193.896,107.58,42.502,249.232
2001-10-12 07:35:00,166.984,50.593,205.133,123.417,1312.26,381.25,99.6167650000001,202.646,86.152,150.947,229.5449999999986,281.622,94.355,154.4,189.936,165.892,189.53,192.164,108.002,42.24,249.592
2001-10-12 07:40:00,168.584,51.337,204.967,122.72,1320.84,380.59,99.5292745833333,200.716,86.564,148.957,229.5449999999986,281.153,94.374,157.36,188.966,167.42,188.878,191.48,106.95,42.716,247.98
2001-10-12 07:45:00,169.15,51.107,204.433,121.843,1324.82,379.363,99.635,200.634,86.074,147.607,229.5449999999986,282.193,93.577,154.56,190.858,165.584,187.96,192.836,107.114,42.95,249.388
2001-10-12 07:50:00,166.978,51.267,205.3,122.16,1317.26,383.01,99.65516250000002,203.858,85.478,150.567,229.5449999999986,284.855,94.235,156.24,190.262,167.332,189.114,192.372,106.326,42.61,251.222
2001-10-12 07:55:00,165.146,51.627,206.433,122.5,1319.2,380.697,99.54172958333331,202.162,85.93,149.21,229.5449999999986,282.946,94.646,155.08,189.118,168.228,189.058,192.59,107.934,42.652,250.418
2001-10-12 08:00:00,166.222,50.623,203.1,122.16,1310.42,380.566,99.618,202.496,86.752,150.194,229.5449999999986,283.013,94.09,153.68,189.058,166.96,188.858,190.52,106.654,42.7,249.006
2001-10-12 08:05:00,166.452,50.293,204.033,121.75,1322.1,381.76,99.79335958333333,203.242,85.016,150.27,229.5449999999986,284.155,95.064,152.9,189.866,165.972,190.414,189.92,107.724,43.094,249.818
2001-10-12 08:10:00,167.396,50.88,205.8,121.767,1317.28,384.267,99.65262416666664,203.384,85.6,150.55,229.5449999999986,280.889,95.272,155.72,190.004,166.33,187.894,190.325,107.024,42.876,249.842
2001-10-12 08:15:00,165.646,51.153,204.0,122.617,1308.0,380.633,99.887,203.732,86.252,149.553,229.5449999999986,283.036,95.379,153.82,189.286,164.842,186.716,192.29,107.124,42.502,249.078
2001-10-12 08:20:00,165.548,48.933,209.567,122.857,1313.78,379.19,99.35489291666657,204.01,86.366,150.287,229.5449999999986,276.591,95.602,154.94,190.286,167.676,189.396,191.502,107.418,42.46,250.654
2001-10-12 08:25:00,165.28,51.227,205.767,121.173,1312.72,377.967,99.40682875000005,203.426,85.378,150.38,229.5449999999986,280.911,93.545,154.48,187.974,164.922,189.51,190.874,108.188,43.144,249.13
2001-10-12 08:30:00,168.12,49.82,206.533,122.077,1312.12,381.477,98.938,201.242,86.524,148.677,229.5449999999986,281.275,93.683,152.18,189.51,166.856,188.922,193.518,106.646,42.298,250.386
2001-10-12 08:35:00,167.65,51.713,205.267,122.007,1314.44,383.31,99.8479166666666,202.394,86.16,147.863,229.5449999999986,282.613,95.609,155.12,189.282,166.074,190.726,191.168,107.894,42.336,250.992
2001-10-12 08:40:00,166.598,50.503,204.267,120.55,1311.82,383.017,99.52238875000013,202.786,86.906,149.7,229.5449999999986,281.633,95.313,153.76,187.628,169.454,188.498,189.908,107.836,42.612,250.796
2001-10-12 08:45:00,165.172,51.74,204.333,123.427,1313.58,384.563,99.707,204.04,85.932,150.223,229.5449999999986,281.016,93.612,154.7,188.712,166.894,188.608,191.12,108.342,42.234,248.4
2001-10-12 08:50:00,167.544,50.937,205.433,120.497,1316.1,381.013,99.46478124999987,202.124,86.804,149.627,229.5449999999986,279.846,94.595,154.86,187.646,166.19,188.6,191.67,108.134,42.99,249.108
2001-10-12 08:55:00,168.36,50.39,204.333,121.737,1313.14,383.92,99.71354250000005,203.296,85.964,149.91,229.5449999999986,284.851,95.449,154.0,188.558,164.288,188.672,191.04,108.59,42.372,249.046
2001-10-12 09:00:00,168.01,51.907,206.0,124.887,1311.7,381.75,99.587,201.57,85.344,148.913,229.5449999999986,281.957,95.182,156.12,190.404,166.142,190.82,192.252,107.85,42.928,249.778
2001-10-12 09:05:00,169.144,50.383,204.333,120.333,1312.06,383.047,99.56438666666669,201.344,86.582,150.66,229.5449999999986,280.416,94.193,155.66,188.642,165.112,188.312,190.59,106.026,42.234,247.046
