DATETIME,ESOI,ATHN,MXCO,ROME,AATB,LMKS,DRBS,MOSC,NEWK,KIEL,CALG,OULU,APTY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO
2003-05-29 22:00:00,162.58,53.887,207.967,123.333,1303.06,409.453,102.216,198.684,83.366,148.17,275.336,93.981,153.32,182.634,166.63,183.434,184.058,105.848,42.414,250.542
2003-05-29 22:05:00,165.096,53.56,205.667,122.737,1292.06,404.317,100.88233874999997,200.514,85.358,151.357,274.324,93.096,150.9,183.446,166.66,183.648,183.412,105.34,42.328,250.326
2003-05-29 22:10:00,164.52,52.223,206.967,122.61,1292.38,407.123,100.5166174999999,202.548,83.994,149.71,272.771,92.153,152.58,184.438,164.094,185.746,184.972,106.086,42.848,249.348
2003-05-29 22:15:00,166.11,53.203,208.033,124.16,1294.48,406.29,100.932,198.658,84.386,149.68,274.935,91.53,151.04,182.708,164.928,184.108,183.22,105.388,42.782,250.002
2003-05-29 22:20:00,164.926,52.773,205.267,121.887,1294.5,407.63,100.51448458333341,198.508,84.138,146.943,273.11,93.573,153.3,186.21,165.648,183.398,183.842,106.118,42.824,248.136
2003-05-29 22:25:00,166.104,50.487,206.367,123.247,1297.38,406.457,100.52080583333333,198.09,84.062,149.557,273.917,91.736,152.12,182.708,164.69,182.37,184.102,106.604,42.392,246.534
2003-05-29 22:30:00,165.272,52.143,205.733,124.633,1293.48,410.563,100.091,197.04,82.998,149.693,274.293,93.297,152.84,184.51,164.35,181.148,183.108,105.736,42.692,246.848
2003-05-29 22:35:00,164.538,52.59,206.0,121.633,1290.1,407.693,100.29683416666668,200.262,83.478,148.633,273.512,93.017,149.92,182.994,162.882,185.016,183.684,105.454,42.87,248.418
2003-05-29 22:40:00,165.452,51.62,207.433,120.78,1280.56,404.85,99.8324545833332,200.416,84.312,150.88,276.557,89.789,151.58,183.902,163.272,182.5,181.694,104.442,42.8,247.858
2003-05-29 22:45:00,162.842,53.477,206.933,121.26,1281.54,404.25,99.308,200.348,84.634,147.313,273.373,91.884,151.86,182.316,159.83,183.7,181.916,104.472,41.302,248.332
2003-05-29 22:50:00,164.802,53.673,205.933,121.92,1286.18,403.323,99.80987083333333,196.918,85.324,148.31,276.115,91.594,151.82,181.478,164.022,182.522,182.136,105.776,42.018,247.52
2003-05-29 22:55:00,163.454,54.117,207.9,122.693,1286.98,403.493,99.74686666666659,198.108,84.146,148.077,276.725,90.832,150.28,183.93,161.944,184.288,182.2,105.078,42.188,246.426
2003-05-29 23:00:00,162.018,54.387,205.633,121.627,1284.92,403.457,99.589,197.976,83.832,147.75,275.301,91.041,149.58,184.256,162.924,184.132,183.424,105.66,41.588,246.254
2003-05-29 23:05:00,161.794,53.237,208.9,121.507,1289.26,397.713,99.42687541666663,197.316,84.582,147.093,272.619,92.147,151.2,181.928,163.298,183.14,181.886,103.73,41.538,243.72
2003-05-29 23:10:00,165.748,53.28,206.333,122.76,1287.8,398.353,99.41348291666677,198.872,85.5,145.52,273.873,91.011,149.0,186.212,162.848,181.326,182.06,103.666,42.356,243.964
2003-05-29 23:15:00,162.822,53.753,208.1,122.803,1286.08,399.51,99.11,199.734,84.642,149.02,270.524,92.113,148.1,183.566,163.302,184.228,181.34,103.25,41.51,246.144
2003-05-29 23:20:00,163.92,52.63,208.133,119.083,1285.26,399.863,99.21673958333328,200.102,85.006,146.53,270.733,91.981,150.0,180.184,162.12,183.244,181.562,104.66,41.838,244.63
2003-05-29 23:25:00,163.522,51.75,205.133,121.26,1288.06,400.577,99.56038874999989,198.042,83.954,146.49,269.507,92.106,150.92,180.566,163.662,182.232,182.828,104.874,41.962,243.28
2003-05-29 23:30:00,161.126,53.217,206.267,121.153,1284.38,397.69,99.114,198.434,84.052,146.3,270.382,91.097,150.76,181.92,164.584,180.6,181.186,103.678,42.168,246.626
2003-05-29 23:35:00,162.17,53.61,206.233,121.333,1280.48,398.623,99.3535670833333,195.324,83.93,147.453,271.23,91.976,152.44,181.254,163.868,184.48,181.27,104.572,42.016,245.0
2003-05-29 23:40:00,162.12,53.477,204.067,121.43,1285.74,398.403,99.30539958333333,198.808,83.756,147.917,271.873,91.192,150.22,180.924,163.396,180.892,180.878,103.958,41.816,244.562
2003-05-29 23:45:00,161.522,53.027,205.033,120.637,1283.02,399.233,99.443,198.056,83.306,147.51,270.104,91.658,151.08,180.824,163.004,183.056,181.222,104.462,42.048,248.87
2003-05-29 23:50:00,161.458,53.713,207.333,121.08,1283.0,401.78,99.284595,196.07,83.75,147.967,272.344,91.86,150.3,183.782,163.318,179.6,180.876,103.52,41.556,243.89
2003-05-29 23:55:00,161.492,52.583,205.867,119.957,1279.16,397.204,99.34403374999984,199.66,84.032,148.27,272.813,91.152,150.64,181.88,162.736,180.374,182.736,105.608,42.262,243.866
2003-05-30 00:00:00,163.016,51.197,202.1,121.823,1278.52,400.66,100.196,199.71,84.514,147.507,270.715,93.63,150.74,180.172,162.6,178.916,183.404,103.83,42.204,244.616
2003-05-30 00:05:00,162.356,52.703,206.067,122.46,1278.42,399.36,99.54446958333325,197.168,83.7,149.837,272.916,91.267,152.16,181.344,163.38,180.984,179.638,104.348,40.98,245.322
2003-05-30 00:10:00,164.296,52.9,205.067,120.8,1277.72,400.187,99.40631458333317,197.626,82.98,146.563,271.834,92.306,151.9,181.758,162.372,182.408,181.708,104.374,41.688,243.02
2003-05-30 00:15:00,159.774,51.953,204.667,121.927,1273.34,399.26,99.697,195.668,84.166,148.207,272.27,91.137,151.86,182.904,160.902,180.446,180.398,103.946,40.874,245.262
2003-05-30 00:20:00,162.63,52.363,205.433,120.75,1278.96,400.197,99.08720791666676,198.174,83.67,144.65,272.096,91.238,149.36,181.528,160.316,181.59,181.338,102.954,41.822,245.89
2003-05-30 00:25:00,161.162,53.647,206.233,121.317,1278.02,402.143,99.26678083333323,196.242,84.192,143.903,273.459,90.474,150.7,182.552,161.276,182.452,180.21,104.614,41.646,247.704
2003-05-30 00:30:00,161.404,53.25,205.933,121.303,1270.76,398.637,99.012,198.594,82.784,149.477,269.826,90.685,149.34,181.122,163.188,179.542,182.292,103.624,42.192,246.952
2003-05-30 00:35:00,162.824,53.043,207.4,122.26,1276.98,398.697,99.2085912499999,196.446,84.432,147.13,273.115,92.443,147.98,181.3,162.986,181.598,180.404,104.734,42.796,243.984
