,event_date,drop,intensity,dst,normalization,adjacency_method,data_label,global_efficiency,entropy,fractal,hurst_rs,modularity,assortativity
91,2005-08-24,7.16,G2,-263.0,z_score,manhattan,normal,0.3776610644257703,1.322072151015268,1.6158902239806414,0.5383312834058377,0.5861803623894648,-0.5238095238095238
92,2005-08-24,7.16,G2,-263.0,robust,manhattan,normal,0.3890143557422969,1.1610801340403718,1.5788844368582666,0.3021218309105349,0.5647136721891872,-0.43037974683544306
93,2005-08-24,7.16,G2,-263.0,decimal_scaling,manhattan,normal,0.3276387827858418,-1.4426943194232382e-06,1.584243458285636,0.34991435581629304,0.5367730020175547,-0.48148148148148145
94,2005-08-24,7.16,G2,-263.0,none,manhattan,normal,0.3276387827858418,-1.4426943194232382e-06,1.584243458285636,0.34991435581629304,0.5367730020175546,-0.48148148148148145
95,2005-08-24,7.16,G2,-263.0,min_max,minkowski,normal,0.3534547152194214,0.024176214198625222,1.6196889911889434,0.6987118113046485,0.5489931264890918,-0.45454545454545453
96,2005-08-24,7.16,G2,-263.0,z_score,minkowski,normal,0.3551733193277314,1.322072151015268,1.6158902239806414,0.7290193825896591,0.5481264594168602,-0.6551724137931034
97,2005-08-24,7.16,G2,-263.0,robust,minkowski,normal,0.3941351540616248,1.1610801340403718,1.5788844368582666,0.4190058687018827,0.5643932939823593,-0.5290519877675841
98,2005-08-24,7.16,G2,-263.0,decimal_scaling,minkowski,normal,0.3464781746031748,-1.4426943194232382e-06,1.584243458285636,0.6927524848018654,0.5379413507896009,-0.4222222222222222
99,2005-08-24,7.16,G2,-263.0,none,minkowski,normal,0.3464781746031748,-1.4426943194232382e-06,1.584243458285636,0.6927524848018654,0.5379413507896009,-0.4222222222222222
100,2005-09-10,0.0,Unknown,0.0,min_max,manhattan,normal,0.3658671802054157,0.02412694078403253,1.6231190789652705,0.13254630117612454,0.5596175507278339,-0.3333333333333333
101,2005-09-10,0.0,Unknown,0.0,z_score,manhattan,normal,0.37844304388422045,1.5827725906354144,1.5194729393238948,0.43856161366299484,0.5829926920688714,-0.40350877192982454
102,2005-09-10,0.0,Unknown,0.0,robust,manhattan,normal,0.35894316059757264,1.7050390518159955,1.4725865208450253,0.6235506239751065,0.5863236938305206,-0.3333333333333333
103,2005-09-10,0.0,Unknown,0.0,decimal_scaling,manhattan,normal,0.36243580765639605,-1.4426943194232382e-06,1.5255880640532227,0.7889065791518536,0.549361507450512,-0.44
104,2005-09-10,0.0,Unknown,0.0,none,manhattan,normal,0.36243580765639605,0.40533896203443454,1.5255880640532227,0.7889065791518536,0.549361507450512,-0.44
105,2005-09-10,0.0,Unknown,0.0,min_max,minkowski,normal,0.33935043714455504,0.02412694078403253,1.6231190789652705,0.3116691273332137,0.5573955571705049,-0.037037037037037035
106,2005-09-10,0.0,Unknown,0.0,z_score,minkowski,normal,0.3724760737628386,1.5827725906354144,1.5194729393238948,0.5547919373732249,0.5618086123803097,-0.5433070866141733
107,2005-09-10,0.0,Unknown,0.0,robust,minkowski,normal,0.33215850734233116,1.7050390518159955,1.4725865208450253,0.5891701665678721,0.5964308330645771,-0.3989071038251366
108,2005-09-10,0.0,Unknown,0.0,decimal_scaling,minkowski,normal,0.3698937908496733,-1.4426943194232382e-06,1.5255880640532227,0.8699189477938046,0.5532378555936772,-0.5838383838383838
109,2005-09-10,0.0,Unknown,0.0,none,minkowski,normal,0.3698937908496733,0.40533896203443454,1.5255880640532227,0.8699189477938046,0.5532378555936772,-0.5838383838383838
110,2006-12-14,9.29,G4,-146.0,min_max,manhattan,normal,0.3545072751322753,0.02412694078403253,1.5256328513464532,0.14756517787066864,0.5696431402346969,-0.42857142857143044
111,2006-12-14,9.29,G4,-146.0,z_score,manhattan,normal,0.3925694444444446,1.2111182746060125,1.5109232577059992,0.622055714625527,0.5585238339613201,-0.6030534351145038
112,2006-12-14,9.29,G4,-146.0,robust,manhattan,normal,0.3816765873015875,0.974499329832557,1.4954238287391424,0.8028536841588397,0.5413877839738475,-0.5434083601286179
113,2006-12-14,9.29,G4,-146.0,decimal_scaling,manhattan,normal,0.34910443722943735,-1.4426943194232382e-06,1.4586374292681048,0.6442214193090087,0.5341971610747311,-0.5476190476190488
114,2006-12-14,9.29,G4,-146.0,none,manhattan,normal,0.34910443722943735,-1.4426943194232382e-06,1.4586374292681048,0.6442214193090087,0.534197161074731,-0.5476190476190488
115,2006-12-14,9.29,G4,-146.0,min_max,minkowski,normal,0.3597420634920636,0.02412694078403253,1.5256328513464532,0.5205643828031201,0.5642656455041637,-0.19047619047619244
116,2006-12-14,9.29,G4,-146.0,z_score,minkowski,normal,0.36397486772486787,1.2111182746060125,1.5109232577059992,0.6024216340520014,0.5324812445394919,-0.39784946236559116
117,2006-12-14,9.29,G4,-146.0,robust,minkowski,normal,0.36671626984127015,0.974499329832557,1.4954238287391424,0.6027293727573002,0.5606133434823886,-0.7229729729729737
118,2006-12-14,9.29,G4,-146.0,decimal_scaling,minkowski,normal,0.36333994708994727,-1.4426943194232382e-06,1.4586374292681048,0.3779786113775949,0.5507864502292699,-0.40939597315436205
119,2006-12-14,9.29,G4,-146.0,none,minkowski,normal,0.36333994708994727,-1.4426943194232382e-06,1.4586374292681048,0.3779786113775949,0.5507864502292699,-0.40939597315436205
120,2011-10-24,6.01,G3,-137.0,min_max,manhattan,normal,0.26458980088012274,0.024176214198625222,1.703981337827498,0.4979507563871959,0.6630138774348143,-0.20567375886524814
121,2011-10-24,6.01,G3,-137.0,z_score,manhattan,normal,0.29548852581110596,1.2766246977917461,1.7123353957159606,0.4894117557297741,0.6908042474228624,-0.5399657785382546
122,2011-10-24,6.01,G3,-137.0,robust,manhattan,normal,0.3221539511862088,1.0116392764176092,1.7157388321638731,0.5486294515335499,0.6080246399717845,-0.4088325317009183
123,2011-10-24,6.01,G3,-137.0,decimal_scaling,manhattan,normal,0.2832476185701983,-1.4426943194232382e-06,1.7072023506395368,0.5093674350293652,0.677739262675878,-0.3032581453634082
124,2011-10-24,6.01,G3,-137.0,none,manhattan,normal,0.2832476185701983,0.0033238665431456933,1.7072023506395368,0.5093674350293652,0.6777392626758781,-0.3032581453634082
125,2011-10-24,6.01,G3,-137.0,min_max,minkowski,normal,0.2703656379462822,0.024176214198625222,1.703981337827498,0.3818470137038137,0.6685034609621716,-0.22509960159362577
126,2011-10-24,6.01,G3,-137.0,z_score,minkowski,normal,0.28639901317320604,1.2766246977917461,1.7123353957159606,0.43691973044518895,0.6988400753850236,-0.4418744367677978
127,2011-10-24,6.01,G3,-137.0,robust,minkowski,normal,0.3134613415258569,1.0116392764176092,1.7157388321638731,0.493670369397096,0.6847734712119992,-0.38559924206537194
128,2011-10-24,6.01,G3,-137.0,decimal_scaling,minkowski,normal,0.27553235295170697,-1.4426943194232382e-06,1.7072023506395368,0.3993398903645845,0.6796304589764104,-0.3927048792041685
129,2011-10-24,6.01,G3,-137.0,none,minkowski,normal,0.27553235295170697,0.0033238665431456933,1.7072023506395368,0.3993398903645845,0.6796304589764104,-0.3927048792041685
130,2012-03-08,10.4,G3,-148.0,min_max,manhattan,normal,0.27367489701159003,0.024176214198625222,1.604288303463619,0.2769405680813174,0.6719023933334427,-0.23451327433628386
131,2012-03-08,10.4,G3,-148.0,z_score,manhattan,normal,0.32767857142857143,1.3973545331702373,1.596331595650533,0.4776704122986081,0.6872863902500752,-0.40395317597390207
132,2012-03-08,10.4,G3,-148.0,robust,manhattan,normal,0.29478693909137343,1.2224254935218934,1.5859766443935166,0.6516950247952599,0.6933119036011589,-0.2617717478052672
133,2012-03-08,10.4,G3,-148.0,decimal_scaling,manhattan,normal,0.27132822374757753,-1.4426943194232382e-06,1.5627451424798657,0.27427998416687316,0.6768140443624271,-0.21743295019156988
134,2012-03-08,10.4,G3,-148.0,none,manhattan,normal,0.27132822374757753,0.18107952746463307,1.5627451424798657,0.27427998416687316,0.6768140443624271,-0.21743295019156988
135,2012-03-08,10.4,G3,-148.0,min_max,minkowski,normal,0.2680906123446437,0.024176214198625222,1.604288303463619,0.3305065724431472,0.6904827992004322,-0.3030973451327435
136,2012-03-08,10.4,G3,-148.0,z_score,minkowski,normal,0.33772081413210386,1.3973545331702373,1.596331595650533,0.4308608188400132,0.6900258448840616,-0.3517311313921485
137,2012-03-08,10.4,G3,-148.0,robust,minkowski,normal,0.30389784946236487,1.2224254935218934,1.5859766443935166,0.6110292955738899,0.7041437247459177,-0.33024373498111975
138,2012-03-08,10.4,G3,-148.0,decimal_scaling,minkowski,normal,0.27107329834144284,-1.4426943194232382e-06,1.5627451424798657,0.36357277489517087,0.6908348327105114,-0.12256267409470649
139,2012-03-08,10.4,G3,-148.0,none,minkowski,normal,0.27107329834144284,0.18107952746463307,1.5627451424798657,0.36357277489517087,0.6908348327105114,-0.12256267409470649
140,2012-07-14,6.7,G4,-139.0,min_max,manhattan,normal,0.25392511528875106,0.024734261153558937,1.7101439150305242,0.3546699469717002,0.7021196281087475,-0.1713995943204869
141,2012-07-14,6.7,G4,-139.0,z_score,manhattan,normal,0.29097442466426343,1.1888420096288832,1.6944150579306674,0.5727359756037201,0.6761444038203244,-0.32850241545893716
142,2012-07-14,6.7,G4,-139.0,robust,manhattan,normal,0.30589296324590276,0.729395135779393,1.7034030357831478,0.6420117213563467,0.6614824486998073,-0.46313799621928153
143,2012-07-14,6.7,G4,-139.0,decimal_scaling,manhattan,normal,0.25523816646811254,-1.4426943194232382e-06,1.699294133099056,0.7480278906732307,0.6798868711991617,-0.45588235294117685
144,2012-07-14,6.7,G4,-139.0,none,manhattan,normal,0.25523816646811254,0.041301612164967375,1.699294133099056,0.7480278906732307,0.6798868711991619,-0.45588235294117685
145,2012-07-14,6.7,G4,-139.0,min_max,minkowski,normal,0.2546734608231931,0.024734261153558937,1.7101439150305242,0.3516612598837432,0.6912588527627503,-0.17021276595744658
146,2012-07-14,6.7,G4,-139.0,z_score,minkowski,normal,0.31598407039583437,1.1888420096288832,1.6944150579306674,0.6652702055938587,0.7021423093127697,-0.3883233165705881
147,2012-07-14,6.7,G4,-139.0,robust,minkowski,normal,0.3120554282318968,0.729395135779393,1.7034030357831478,0.605677602560503,0.6997671836881892,-0.41858161648177566
148,2012-07-14,6.7,G4,-139.0,decimal_scaling,minkowski,normal,0.26678750542386814,-1.4426943194232382e-06,1.699294133099056,0.6932446000777944,0.6885296995893269,-0.3766546329723223
149,2012-07-14,6.7,G4,-139.0,none,minkowski,normal,0.26678750542386814,0.041301612164967375,1.699294133099056,0.6932446000777944,0.6885296995893271,-0.3766546329723223
150,2015-06-22,8.57,G4,-198.0,min_max,manhattan,normal,0.2813532146865475,0.024176214198625222,1.6501653585870732,0.6287316935459855,0.6713505258822905,-0.22363847045191215
151,2015-06-22,8.57,G4,-198.0,z_score,manhattan,normal,0.29193007943007865,1.4348549383042286,1.6271003552024148,0.4762956901720332,0.7229902907069452,-0.4282330648981529
152,2015-06-22,8.57,G4,-198.0,robust,manhattan,normal,0.31636994136993923,1.3047967762315034,1.6239440045787272,0.3295869535616523,0.720929514687763,-0.41984000000000027
153,2015-06-22,8.57,G4,-198.0,decimal_scaling,manhattan,normal,0.28131367298034043,-1.4426943194232382e-06,1.5990550858693662,0.5407690354603785,0.7121142182189113,-0.3919636087945423
154,2015-06-22,8.57,G4,-198.0,none,manhattan,normal,0.28131367298034043,0.06617841403412351,1.5990550858693662,0.5407690354603785,0.7121142182189113,-0.3919636087945423
